Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95,none_minus_all,peak_dense_minus_none_90,peak_dense_minus_all_90,peak_dense_minus_matched_random_90,none_minus_matched_random_90,peak_dense_minus_none_80,peak_dense_minus_all_80,peak_dense_minus_matched_random_80,none_minus_matched_random_80,peak_dense_minus_none_95,peak_dense_minus_all_95,peak_dense_minus_matched_random_95,none_minus_matched_random_95
103818,0.210961301479186,-0.0109850904376329,0.210961301479187,0.210961301479187,0.210961301479187,0.210961301479187,0.210961301479187,0.210961301479187,0,0,0,0,0,0,0.221946391916819,1.02695629777827e-15,0.22194639191682,0,-1.02695629777827e-15,1.02695629777827e-15,0.22194639191682,0,-1.02695629777827e-15,1.02695629777827e-15,0.22194639191682,0,-1.02695629777827e-15
104012,0.203008823402644,-0.00792677758006021,0.203008823402643,0.203008823402643,0.203008823402643,0.203008823402643,0.203008823402643,0.203008823402643,0,0,0,0,0,0,0.210935600982704,-9.99200722162641e-16,0.210935600982703,0,9.99200722162641e-16,-9.99200722162641e-16,0.210935600982703,0,9.99200722162641e-16,-9.99200722162641e-16,0.210935600982703,0,9.99200722162641e-16
104416,0.297204457971873,-0.0069101151493907,0.289652907922286,0.287354034147259,0.289650723964449,0.287313865211138,0.289652907922286,0.287354034147259,0,0,0,0,0,0,0.304114573121264,-0.00755373400742398,0.29656083911384,0.00233685875331102,0.00989059276073501,-0.00755155004958702,0.296563023071677,0.00229887377502697,0.00985042382461399,-0.00755155004958702,0.296563023071677,0.00229887377502697,0.00985042382461399
105014,0.201568023166461,-0.0112706798137408,0.201568023166461,0.198306505995185,0.201568023166461,0.19874737550589,0.201568023166461,0.198306505995185,0,0,0,0,0,0,0.212838702980202,0,0.212838702980202,0.002820647660571,0.002820647660571,0,0.212838702980202,0.00326151717127598,0.00326151717127598,0,0.212838702980202,0.00326151717127598,0.00326151717127598
105115,0.146581151640193,-0.0094756779607262,0.144659654200802,0.144732634298486,0.144813961834558,0.144719181915149,0.144659654200802,0.144732634298486,0,0,0,0,0,0,0.156056829600919,-0.00176718980563501,0.154289639795284,9.47799194090104e-05,0.00186196972504402,-0.00192149743939099,0.154135332161528,-7.2980097684e-05,0.00184851734170699,-0.00192149743939099,0.154135332161528,-7.2980097684e-05,0.00184851734170699
105216,0.189291729235472,-0.0113862483906533,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000,0.200677977626125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105620,0.267911492409894,-0.00724759558475379,0.263972000500388,0.265794277783158,0.264401352391099,0.265630996241714,0.263972000500388,0.265794277783158,0,0,0,0,0,0,0.275159087994648,-0.00351014001879496,0.271648947975853,-0.00122964385061497,0.00228049616817999,-0.00393949190950599,0.271219596085142,-0.00182227728277001,0.00211721462673597,-0.00393949190950599,0.271219596085142,-0.00182227728277001,0.00211721462673597
105923,0.238766834123824,-0.0105516855437913,0.238766834123823,0.234577097065963,0.238766834123823,0.234654964964765,0.238766834123823,0.234577097065963,0,0,0,0,0,0,0.249318519667615,-9.99200722162641e-16,0.249318519667614,0.00411186915905798,0.00411186915905898,-9.99200722162641e-16,0.249318519667614,0.00418973705785999,0.00418973705786099,-9.99200722162641e-16,0.249318519667614,0.00418973705785999,0.00418973705786099
106016,0.172499407540494,-0.011721077544092,0.161981148371543,0.167343282453987,0.161702027904252,0.167142176109671,0.161981148371543,0.167343282453987,0,0,0,0,0,0,0.184220485084586,-0.010797379636242,0.173423105448344,-0.00544014820541899,0.00535723143082301,-0.010518259168951,0.173702225915635,-0.00536213408244399,0.00515612508650701,-0.010518259168951,0.173702225915635,-0.00536213408244399,0.00515612508650701
106521,0.174680220077934,-0.010012697509708,0.174680220077933,0.174680220077933,0.174680220077933,0.174680220077933,0.174680220077933,0.174680220077933,0,0,0,0,0,0,0.184692917587642,-9.99200722162641e-16,0.184692917587641,0,9.99200722162641e-16,-9.99200722162641e-16,0.184692917587641,0,9.99200722162641e-16,-9.99200722162641e-16,0.184692917587641,0,9.99200722162641e-16
106824,0.226057521312211,-0.00878905529454928,0.226057521312212,0.223028109697375,0.226057521312212,0.222865547881773,0.226057521312212,0.223028109697375,0,0,0,0,0,0,0.23484657660676,9.99200722162641e-16,0.234846576606761,0.00319197343043898,0.00319197343043798,9.99200722162641e-16,0.234846576606761,0.003029411614837,0.003029411614836,9.99200722162641e-16,0.234846576606761,0.003029411614837,0.003029411614836
107018,0.250512563385934,-0.00818793073067585,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000,0.25870049411661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107321,0.188004941124451,-0.00978635073635019,0.172718804513801,0.176545769303909,0.172868243638457,0.176714044017648,0.18282784602945,0.183525785269286,0,0,0,0,0,0,0.197791291860801,-0.015136697485994,0.182654594374807,-0.00384580037919102,0.011290897106803,-0.01528613661065,0.182505155250151,-0.003826964790108,0.011459171820542,-0.00517709509500103,0.1926141967658,-0.000697939239836021,0.00447915585516501
107422,0.207774727824853,-0.0106908265512012,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000,0.218465554376054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107725,0.220810384982151,-0.01155172280735,0.220810384982151,0.211141163305663,0.220810384982151,0.211402053202479,0.220810384982151,0.214295945095115,0,0,0,0,0,0,0.232362107789501,0,0.232362107789501,0.00940833177967199,0.00940833177967199,0,0.232362107789501,0.00966922167648801,0.00966922167648801,0,0.232362107789501,0.00651443988703601,0.00651443988703601
108020,0.207780779840064,-0.00734141225276494,0.207780779840064,0.207780779840064,0.207780779840064,0.207780779840064,0.207780779840064,0.207780779840064,0,0,0,0,0,0,0.215122192092829,0,0.215122192092829,0,0,0,0.215122192092829,0,0,0,0.215122192092829,0,0
108121,0.137648724377447,-0.0109908645693538,0.137648724377447,0.137648724377447,0.137648724377447,0.137648724377447,0.137648724377447,0.137648724377447,0,0,0,0,0,0,0.148639588946801,0,0.148639588946801,0,0,0,0.148639588946801,0,0,0,0.148639588946801,0,0
108323,0.246042655754149,-0.00890694845999619,0.234789596586025,0.232166464580468,0.234324829529628,0.232497495351743,0.238776962872782,0.240261841997531,0,0,0,0,0,0,0.254949604214145,-0.011717826224521,0.243231777989624,0.001827334177885,0.013545160402406,-0.011253059168124,0.243696545046021,0.002623132005557,0.013876191173681,-0.007265692881367,0.247683911332778,-0.00148487912474901,0.00578081375661799
108525,0.201943996857333,-0.00705748007266519,0.199224558358982,0.200467867357964,0.19935975033022,0.200533112404278,0.199224558358982,0.200467867357964,0,0,0,0,0,0,0.209001476929998,-0.002584246527113,0.206417230402885,-0.00117336207405802,0.00141088445305498,-0.00271943849835099,0.206282038431647,-0.00124330899898201,0.00147612949936898,-0.00271943849835099,0.206282038431647,-0.00124330899898201,0.00147612949936898
108828,0.224547887079436,-0.00914901552557607,0.224547887079437,0.224547887079437,0.224547887079437,0.224547887079437,0.224547887079437,0.224547887079437,0,0,0,0,0,0,0.233696902605012,9.99200722162641e-16,0.233696902605013,0,-9.99200722162641e-16,9.99200722162641e-16,0.233696902605013,0,-9.99200722162641e-16,9.99200722162641e-16,0.233696902605013,0,-9.99200722162641e-16
109123,0.212310196616369,-0.00740333363816491,0.199022311111111,0.19892169218107,0.198870572168876,0.198638657887517,0.203572119250114,0.205568414570949,0,0,0,0,0,0,0.219713530254534,-0.013439624447493,0.206273905807041,0.000231914281358991,0.013671538728852,-0.013287885505258,0.206425644749276,0.000100618930040985,0.013388504435299,-0.00873807736625498,0.210975452888279,-0.00199629532083498,0.00674178204542
109325,0.265725703351428,-0.00732531949379777,0.261965469263466,0.263383150374262,0.262159592246975,0.263289641916335,0.261965469263466,0.263383150374262,0,0,0,0,0,0,0.273051022845226,-0.00356611110445298,0.269484911740773,-0.00113004966936003,0.00243606143509295,-0.003760234087962,0.269290788757264,-0.00141768111079604,0.00234255297716596,-0.003760234087962,0.269290788757264,-0.00141768111079604,0.00234255297716596
109830,0.228126794477892,-0.0104327464835633,0.194449008338217,0.213641758203539,0.194277848076912,0.213581003842033,0.203756887280149,0.216174543314627,0,0,0,0,0,0,0.238559540961455,-0.03384894640098,0.204710594560475,-0.019303155765121,0.014545790635859,-0.033677786139675,0.20488175482178,-0.019192749865322,0.014485036274353,-0.024369907197743,0.214189633763712,-0.012417656034478,0.011952251163265
110007,0.179766952856911,-0.0106309198733201,0.179766952856911,0.179766952856911,0.179766952856911,0.179766952856911,0.179766952856911,0.179766952856911,0,0,0,0,0,0,0.190397872730231,0,0.190397872730231,0,0,0,0.190397872730231,0,0,0,0.190397872730231,0,0
110411,0.20071073900301,-0.00884164163374598,0.200710739003009,0.198521322470005,0.200710739003009,0.198665668948821,0.200710739003009,0.198521322470005,0,0,0,0,0,0,0.209552380636756,-9.99200722162641e-16,0.209552380636755,0.002045070054188,0.002045070054189,-9.99200722162641e-16,0.209552380636755,0.002189416533004,0.002189416533005,-9.99200722162641e-16,0.209552380636755,0.002189416533004,0.002189416533005
110613,0.174691475329354,-0.00911039843346253,0.174691475329354,0.174691475329354,0.174691475329354,0.174691475329354,0.174691475329354,0.174691475329354,0,0,0,0,0,0,0.183801873762817,0,0.183801873762817,0,0,0,0.183801873762817,0,0,0,0.183801873762817,0,0
111009,0.231094356092754,-0.00818277532453109,0.213056832632247,0.221656534623293,0.21264887542649,0.221207171225386,0.223023115541037,0.22387491420361,0,0,0,0,0,0,0.239277131417285,-0.018445480666264,0.220831650751021,-0.008558295798896,0.009887184867368,-0.018037523460507,0.221239607956778,-0.00859970199104598,0.00943782146946101,-0.00807124055171701,0.231205890865568,-0.000851798662573011,0.007219441889144
111211,0.2009624610723,-0.0116843586398451,0.183125705327835,0.194055679235755,0.183478609544651,0.194189398619645,0.183125705327835,0.194055679235755,0,0,0,0,0,0,0.212646819712145,-0.017483851527649,0.195162968184496,-0.010710789074994,0.00677306245265502,-0.017836755744465,0.19481006396768,-0.01092997390792,0.006906781836545,-0.017836755744465,0.19481006396768,-0.01092997390792,0.006906781836545
111312,0.218374804500174,-0.00770675523377932,0.218374804500174,0.218374804500174,0.218374804500174,0.218374804500174,0.218374804500174,0.218374804500174,0,0,0,0,0,0,0.226081559733953,0,0.226081559733953,0,0,0,0.226081559733953,0,0,0,0.226081559733953,0,0
111413,0.16237376226341,-0.00889317442161001,0.162373762263409,0.162373762263409,0.162373762263409,0.162373762263409,0.162373762263409,0.162373762263409,0,0,0,0,0,0,0.17126693668502,-9.99200722162641e-16,0.171266936685019,0,9.99200722162641e-16,-9.99200722162641e-16,0.171266936685019,0,9.99200722162641e-16,-9.99200722162641e-16,0.171266936685019,0,9.99200722162641e-16
111716,0.244453279695603,-0.00812367543259119,0.216436758826889,0.225464608132874,0.216272900432844,0.225285202940247,0.22973205390344,0.236053906375112,0,0,0,0,0,0,0.252576955128194,-0.028180379262759,0.224396575865435,-0.00901230250740301,0.019168076755356,-0.028016520868714,0.22456043425948,-0.00902784930598499,0.018988671562729,-0.014721225792163,0.237855729336031,-0.006321852471672,0.00839937332049098
112112,0.268247397405402,-0.00576765014654831,0.258855845110263,0.260325610193593,0.258903205920617,0.260405571571892,0.258855845110263,0.260325610193593,0,0,0,0,0,0,0.27401504755195,-0.00934419148478499,0.264670856067165,-0.00150236565127498,0.00784182583351001,-0.00939155229513899,0.264623495256811,-0.00146976508333002,0.00792178721180897,-0.00939155229513899,0.264623495256811,-0.00146976508333002,0.00792178721180897
