Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
250427,0.15813389407795,-0.0112766895691721,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
250932,0.162258690828402,-0.0125934009800296,0.162258690828402,0.162258690828402,0.162258690828402,0.162258690828402,0.162258690828402,0.162258690828402,0,0,0,0,0,0
256540,0.137673141503945,-0.0108434692606845,0.136331492615011,0.135813202747808,0.136328787677735,0.135965332707285,0.136331492615011,0.135813202747808,0,0,0,0,0,0
257542,0.218263308353399,-0.00876050518987455,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
257845,0.180531494329086,-0.00730015924809498,0.17464522351691,0.178260425081369,0.174605571333263,0.178129513172995,0.17464522351691,0.178260425081369,0,0,0,0,0,0
268850,0.237000183654729,-0.00915339081726355,0.226499953351699,0.231519310927456,0.226765435445363,0.231322166023875,0.226499953351699,0.231519310927456,0,0,0,0,0,0
270332,0.233951895466345,-0.00816334939802013,0.223720204470672,0.224020306831904,0.223839585225432,0.223897783898547,0.224934683601675,0.226855310281831,0,0,0,0,0,0
280739,0.246978735424148,-0.00896201026298534,0.242846274729138,0.236895004537725,0.242761793974883,0.23701422507613,0.242846274729138,0.236895004537725,0,0,0,0,0,0
285345,0.179064575734616,-0.00801843360014902,0.179064575734616,0.179064575734616,0.179064575734616,0.179064575734616,0.179064575734616,0.179064575734616,0,0,0,0,0,0
290136,0.175003345890263,-0.00999090951138193,0.175003345890263,0.175003345890263,0.175003345890263,0.175003345890263,0.175003345890263,0.175003345890263,0,0,0,0,0,0
293748,0.222443454682998,-0.0110976232798409,0.207789759687715,0.213060000244371,0.207534892986766,0.21279100943272,0.207789759687715,0.213060000244371,0,0,0,0,0,0
297655,0.20253238771204,-0.00992996713107124,0.200898534085981,0.198298648116067,0.200959886018644,0.198034098163336,0.200898534085981,0.198298648116067,0,0,0,0,0,0
298455,0.17749054130099,-0.0108112020479879,0.17749054130099,0.175012367398618,0.17749054130099,0.175195336726692,0.17749054130099,0.175012367398618,0,0,0,0,0,0
300719,0.27582084396385,-0.00560092459571507,0.259739964312501,0.267773534594391,0.259622928403262,0.267946497411257,0.259739964312501,0.267773534594391,0,0,0,0,0,0
304727,0.157352156605245,-0.00873615686320493,0.150985918425974,0.155682821849222,0.151139940317408,0.155674817698409,0.150985918425974,0.155682821849222,0,0,0,0,0,0
305830,0.216946951064561,-0.00879270597394878,0.211196239477914,0.212310760534845,0.211182168940239,0.21214568587988,0.211196239477914,0.212310760534845,0,0,0,0,0,0
308129,0.239326452890635,-0.00855013337057839,0.204943846590916,0.222555327002433,0.22569242621043,0.227019012110102,0.237632479094366,0.234544652408758,0,0,0,0,0,0
316835,0.23948848855359,-0.0105968454084287,0.23948848855359,0.229009354188345,0.23948848855359,0.229034459872528,0.23948848855359,0.235889259885536,0,0,0,0,0,0
320826,0.20907055785124,-0.00770747727272726,0.209070557851241,0.207277370971075,0.209070557851241,0.207298235330579,0.209070557851241,0.207277370971075,0,0,0,0,0,0
325129,0.162408959198058,-0.0115377574594722,0.15642432845172,0.157338130628867,0.156812816978621,0.157613205810949,0.157106354452189,0.16009231302373,0,0,0,0,0,0
330324,0.1822950773651,-0.0101491976822592,0.174742803218232,0.175185434921917,0.174437984560991,0.174780149606899,0.177083492008134,0.177701546870116,0,0,0,0,0,0
334635,0.180811888448514,-0.00600149114346172,0.172901752528489,0.172075513951741,0.172816112257892,0.172123606172998,0.172901752528489,0.172075513951741,0,0,0,0,0,0
339847,0.258609228424946,-0.0105718474309932,0.258609228424945,0.255133418517166,0.258609228424945,0.255005203726925,0.258609228424945,0.255133418517166,0,0,0,0,0,0
