Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95,none_minus_all,peak_dense_minus_none_90,peak_dense_minus_all_90,peak_dense_minus_matched_random_90,none_minus_matched_random_90,peak_dense_minus_none_80,peak_dense_minus_all_80,peak_dense_minus_matched_random_80,none_minus_matched_random_80,peak_dense_minus_none_95,peak_dense_minus_all_95,peak_dense_minus_matched_random_95,none_minus_matched_random_95
103414,0.306562600440492,-0.00443493682263407,0.270060105439407,0.265413896598084,0.270027743273391,0.265263209511638,0.28730022359298,0.278391521490355,0,0,0,0,0,0,0.310997537263126,-0.036534857167101,0.274462680096025,0.00476453376175301,0.041299390928854,-0.036502495001085,0.274495042262041,0.004646208841323,0.041148703842408,-0.019262376847512,0.291735160415614,0.00890870210262501,0.028171078950137
104820,0.226846563616342,-0.0056712920623708,0.217058235858775,0.211275539965659,0.217173531219754,0.211497991614501,0.219579609626105,0.213240778726145,0,0,0,0,0,0,0.232517855678713,-0.00967303239658801,0.222844823282125,0.00567553960525299,0.015348572001841,-0.00978832775756699,0.222729527921146,0.005782695893116,0.015571023650683,-0.007266953990237,0.225250901688476,0.00633883089996001,0.013605784890197
108222,0.284239034216468,-0.00509141362486475,0.235259997155544,0.225746255176107,0.239694364945006,0.23074056560613,0.266558792687343,0.260232457049251,0,0,0,0,0,0,0.289330447841333,-0.044544669271462,0.244785778569871,0.00895379933887602,0.053498468610338,-0.048979037060924,0.240351410780409,0.009513741979437,0.058492779040361,-0.017680241529125,0.271650206312208,0.00632633563809198,0.024006577167217
111514,0.360178188423057,-0.00484725998964782,0.308980320031852,0.301577258003007,0.308972558394804,0.301315073064743,0.333503895531832,0.325932416826728,0,0,0,0,0,0,0.365025448412705,-0.051205630028253,0.313819818384452,0.007657485330061,0.058863115358314,-0.051197868391205,0.3138275800215,0.007403062028845,0.05860093042005,-0.026674292891225,0.33835115552148,0.007571478705104,0.034245771596329
115724,0.27421064397742,-0.00441302071976731,0.257598425173677,0.251705543457788,0.257547018164322,0.251674846225369,0.257598425173677,0.251705543457788,0,0,0,0,0,0,0.278623664697187,-0.016663625813098,0.261960038884089,0.00587217193895301,0.022535797752051,-0.016612218803743,0.262011445893444,0.00589288171588898,0.022505100519632,-0.016612218803743,0.262011445893444,0.00589288171588898,0.022505100519632
118023,0.346522152678597,-0.00500839431811143,0.309884320900027,0.299885795501872,0.310099732954404,0.299825761533904,0.325647768353438,0.314743855861671,0,0,0,0,0,0,0.351530546996708,-0.036422419724193,0.315108127272515,0.0102739714205,0.046696391144693,-0.03663783177857,0.314892715218138,0.00999852539815499,0.046636357176725,-0.020874384325159,0.330656162671549,0.010903912491767,0.031778296816926
118225,0.489910714027005,-0.00430137832432497,0.418144657448484,0.401638456115129,0.418010454020668,0.401527094720544,0.455321526922223,0.442335062902266,0,0,0,0,0,0,0.49421209235133,-0.071900260006337,0.422311832344993,0.016483359300124,0.088383619306461,-0.071766056578521,0.422446035772809,0.016506201333355,0.088272257911876,-0.034589187104782,0.459622905246548,0.012986464019957,0.047575651124739
120111,0.355865264647515,-0.004200842289073,0.284241596157287,0.285775801735279,0.291385218471846,0.291844324188777,0.325569331886481,0.323134996008809,0,0,0,0,0,0,0.360066106936588,-0.064480046175669,0.295586060760919,-0.000459105716930974,0.064020940458738,-0.071623668490228,0.28844243844636,-0.001534205577992,0.070089462912236,-0.030295932761034,0.329770174175554,0.002434335877672,0.032730268638706
124422,0.187875126846191,-0.00630718471400625,0.176656415646663,0.173870816431922,0.176613720090659,0.173910110604168,0.176656415646663,0.173870816431922,0,0,0,0,0,0,0.194182311560197,-0.011261406755532,0.182920904804665,0.00270360948649101,0.013965016242023,-0.011218711199528,0.182963600360669,0.002785599214741,0.014004310414269,-0.011218711199528,0.182963600360669,0.002785599214741,0.014004310414269
124624,0.180669659303645,-0.00599854608811258,0.167925903378561,0.165740603847331,0.16805543354743,0.16592125004494,0.167925903378561,0.165740603847331,0,0,0,0,0,0,0.186668205391758,-0.012614225756215,0.174053979635543,0.00213418350249001,0.014748409258705,-0.012743755925084,0.173924449466674,0.00218529953123001,0.014929055456314,-0.012743755925084,0.173924449466674,0.00218529953123001,0.014929055456314
124826,0.434342950245973,-0.00442472921270561,0.379979073280459,0.369507620896129,0.380172003769019,0.369338198805819,0.40533436537219,0.395468435405911,0,0,0,0,0,0,0.438767679458679,-0.054170946476954,0.384596732981725,0.0108338049632,0.0650047514401541,-0.054363876965514,0.384403802493165,0.01047145238433,0.064835329349844,-0.029008584873783,0.409759094584896,0.009865929966279,0.038874514840062
125424,0.225436748794777,-0.00522813190319306,0.204911252673659,0.203418103014669,0.204982087250045,0.203242121659972,0.204911252673659,0.203418103014669,0,0,0,0,0,0,0.23066488069797,-0.020454661544732,0.210210219153238,0.001739965590073,0.022194627134805,-0.020525496121118,0.210139384576852,0.00149314965899,0.022018645780108,-0.020525496121118,0.210139384576852,0.00149314965899,0.022018645780108
127226,0.220984899939451,-0.00542432489014692,0.210444745650471,0.20470939781461,0.210360851819155,0.204746100885912,0.210444745650471,0.20470939781461,0,0,0,0,0,0,0.226409224829598,-0.010624048120296,0.215785176709302,0.00561475093324301,0.016238799053539,-0.01054015428898,0.215869070540618,0.00573534783586099,0.016275502124841,-0.01054015428898,0.215869070540618,0.00573534783586099,0.016275502124841
129129,0.370017061746578,-0.00514980081875823,0.294757630835635,0.295000148754606,0.304775523153156,0.299497269961288,0.344432508465933,0.338306628681583,0,0,0,0,0,0,0.375166862565336,-0.065241538593422,0.309925323971914,0.00527825319186798,0.07051979178529,-0.075259430910943,0.299907431654393,-0.000242517918971008,0.075016912991972,-0.025584553280645,0.349582309284691,0.00612587978434997,0.031710433064995
130821,0.202375077369386,-0.00563883165271865,0.200124237378309,0.199999598058827,0.200055368639806,0.200090273009983,0.200124237378309,0.199999598058827,0,0,0,0,0,0,0.208013909022105,-0.00231970872958001,0.205694200292525,-3.49043701770024e-05,0.00228480435940301,-0.002250839991077,0.205763069031028,0.000124639319482006,0.00237547931055901,-0.002250839991077,0.205763069031028,0.000124639319482006,0.00237547931055901
131924,0.320113101393862,-0.00526244508604095,0.302395832470964,0.290467483998578,0.302441711047546,0.29053740940159,0.302395832470964,0.290467483998578,0,0,0,0,0,0,0.325375546479903,-0.017671390346316,0.307704156133587,0.011904301645956,0.029575691992272,-0.017717268922898,0.307658277557005,0.011928348472386,0.029645617395284,-0.017717268922898,0.307658277557005,0.011928348472386,0.029645617395284
133625,0.382442579152022,-0.00424271222937694,0.330617393163924,0.321801009697767,0.330501797508381,0.321630492105601,0.355443171466897,0.348438643335939,0,0,0,0,0,0,0.386685291381399,-0.051940781643641,0.334744509737758,0.00887130540277997,0.060812087046421,-0.051825185988098,0.334860105393301,0.00881638346615704,0.060641569454255,-0.026999407685125,0.359685883696274,0.00700452813095803,0.034003935816083
134425,0.332464230270541,-0.00537427683258153,0.280528609963997,0.268921884882341,0.287745392855937,0.276422079567255,0.312862318946907,0.305343374909729,0,0,0,0,0,0,0.337838507103123,-0.044718837414604,0.293119669688518,0.011323313288682,0.056042150703286,-0.051935620306544,0.285902886796578,0.011606725081656,0.0635423453882,-0.019601911323634,0.318236595779489,0.00751894403717801,0.027120855360812
134728,0.298030455260886,-0.00419707270619955,0.26174136311059,0.257524374473815,0.261489631683088,0.257587784915455,0.274464458804944,0.270599107258939,0,0,0,0,0,0,0.302227527967086,-0.036540823577798,0.265686704389288,0.003901846767633,0.040442670345431,-0.036289092150296,0.26593843581679,0.004216988636775,0.040506080787071,-0.023565996455942,0.278661531511144,0.00386535154600504,0.027431348001947
