Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95
162733,0.38573000361912,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163331,0.136390263429874,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163432,0.38670442142057,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164030,0.282611195225607,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164131,0.230702285511578,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164636,0.412837660987778,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164939,0.266115739159893,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167036,0.293038273736603,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167238,0.259584670733296,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167440,0.281077175346775,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167743,0.25675850611548,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168139,0.186041714261664,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168341,0.462345405825068,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168745,0.4720072693149,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168947,0.350271362872947,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169444,0.301861950940785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169545,0.54547901618383,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169949,0.382387404888205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171532,0.213664390080966,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172029,0.245737596502987,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172332,0.435789946579717,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172433,0.553486555743651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172534,0.204274643611195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172938,0.762277286732279,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173435,0.312143236860084,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173536,0.317995718454946,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173637,0.274318092257385,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173738,0.225259262678071,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173940,0.429644832667489,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174841,0.28483647613232,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175338,0.249361467079298,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175742,0.466949279822248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176542,0.348027267776789,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177241,0.480374916650135,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177645,0.402573643931881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178142,0.326193084163275,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178849,0.263598666731988,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178950,0.512809429924005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179245,0.353278893872876,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180129,0.152915037852062,NaN,NaN,NaN,NaN,NaN,NaN,NaN
