Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
172433,0.553486555743651,-0.00329199414437833,0.472993697129909,0.462273066826848,0.472859521968786,0.462209874914447,0.510352740721502,0.502057508675032,0,0,0,0,0,0
172534,0.204274643611195,-0.00513976027185367,0.182298354255618,0.175330764235126,0.182307930471167,0.175040049860892,0.188013205774677,0.183076560561055,0,0,0,0,0,0
172938,0.762277286732279,-0.00216848693403509,0.588879398930435,0.580517678969744,0.642470456878693,0.618356300170444,0.713350115677541,0.689577333717452,0,0,0,0,0,0
173435,0.312143236860084,-0.00422276638189889,0.268643051745648,0.259803673983185,0.268760841870154,0.259865883932134,0.290442436643855,0.282557656113548,0,0,0,0,0,0
173536,0.317995718454946,-0.00445009393134184,0.271038563423061,0.267718604229673,0.271105811964002,0.26772064843058,0.296486469621506,0.288446167896031,0,0,0,0,0,0
173637,0.274318092257385,-0.00484430974627758,0.222445410120666,0.219126986216237,0.226134559874841,0.221518533465519,0.250293876772249,0.247585035664894,0,0,0,0,0,0
173738,0.225259262678071,-0.00566627458566819,0.21524275425777,0.214579166874535,0.215372132550243,0.214584434898467,0.215316772728568,0.214617182018378,0,0,0,0,0,0
173940,0.429644832667489,-0.00425769894106073,0.368655362884064,0.358997123188009,0.36850265510765,0.358558090938089,0.401313336094842,0.389085409700662,0,0,0,0,0,0
174841,0.28483647613232,-0.00438448205223944,0.251180821740758,0.253219663965276,0.251124046843286,0.253159673350809,0.261786711437876,0.259824310633403,0,0,0,0,0,0
175338,0.249361467079298,-0.00594663539863909,0.230795302340265,0.224906731611173,0.230840527743278,0.225025187904313,0.23363447365394,0.225717999430098,0,0,0,0,0,0
175742,0.466949279822248,-0.00420685212696609,0.379794600468892,0.381559064923186,0.385779578102045,0.384099949387805,0.436965777304055,0.427892204445336,0,0,0,0,0,0
176542,0.348027267776789,-0.00455259906509783,0.307826300705706,0.296372470187157,0.307872832019911,0.296633263359243,0.322708900889221,0.31396729559807,0,0,0,0,0,0
177241,0.480374916650135,-0.00415150387633099,0.383506438075522,0.374415562243715,0.416469621384191,0.396305548471785,0.449197408976418,0.439157479149319,0,0,0,0,0,0
177645,0.402573643931881,-0.0051692148421264,0.329981406895058,0.328902363679068,0.333086901987996,0.331788682188598,0.370370550884742,0.366961415328538,0,0,0,0,0,0
178142,0.326193084163275,-0.00488206469814567,0.283841680566229,0.274984204115896,0.283900248956496,0.274945392118492,0.305044165594613,0.295846535207242,0,0,0,0,0,0
178849,0.263598666731988,-0.00506546276623809,0.246991165723786,0.239299359186264,0.247106984157416,0.239133484562598,0.246995550488415,0.239228158144888,0,0,0,0,0,0
178950,0.512809429924005,-0.00427067874775957,0.416926790390313,0.397248177487433,0.43933719807754,0.420406544717884,0.481161968608505,0.467265168743333,0,0,0,0,0,0
179245,0.353278893872876,-0.00464673713540265,0.323288471453202,0.31368872776554,0.323240738413939,0.313844830247032,0.32978376235243,0.320316179368138,0,0,0,0,0,0
