Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95,none_minus_all,peak_dense_minus_none_90,peak_dense_minus_all_90,peak_dense_minus_matched_random_90,none_minus_matched_random_90,peak_dense_minus_none_80,peak_dense_minus_all_80,peak_dense_minus_matched_random_80,none_minus_matched_random_80,peak_dense_minus_none_95,peak_dense_minus_all_95,peak_dense_minus_matched_random_95,none_minus_matched_random_95
100206,0.399925302514618,-0.00401081472229549,0.338916413156104,0.344523597014359,0.339004585873452,0.345038107290046,0.372253162522446,0.36707638748168,0,0,0,0,0,0,0.403936117236913,-0.060920716641166,0.343015400595747,-0.00603352141659402,0.054887195224572,-0.061008889358514,0.342927227878399,-0.00560718385825498,0.055401705500259,-0.027672139992172,0.376263977244741,0.00517677504076602,0.032848915032938
100307,0.439626010659277,-0.00410572651890343,0.33025058474064,0.35294080115491,0.350800973826816,0.36397903601766,0.413296557562235,0.402316138547781,0,0,0,0,0,0,0.44373173717818,-0.088825036832461,0.354906700345719,-0.013178062190844,0.075646974641617,-0.109375425918637,0.334356311259543,-0.02269021641427,0.086685209504367,-0.026329453097042,0.417402284081138,0.010980419014454,0.037309872111496
100408,0.417866477122944,-0.00422647051580166,0.310364910823592,0.33158624796958,0.349022172565028,0.348039114441027,0.393511039869644,0.38398735763882,0,0,0,0,0,0,0.422092947638746,-0.068844304557916,0.35324864308083,0.000983058124001013,0.069827362681917,-0.107501566299352,0.314591381339394,-0.021221337145988,0.086280229153364,-0.0243554372533,0.397737510385446,0.00952368223082395,0.033879119484124
100610,0.403971585864304,-0.00433987788247089,0.363377813268307,0.359822429080718,0.363688352699715,0.36006915783782,0.37507335739059,0.371614464679148,0,0,0,0,0,0,0.408311463746775,-0.040283233164589,0.368028230582186,0.00361919486189499,0.043902428026484,-0.040593772595997,0.367717691150778,0.00355538418758899,0.044149156783586,-0.028898228473714,0.379413235273061,0.00345889271144201,0.032357121185156
101006,0.52940198023858,-0.00378540309201986,0.432857114975967,0.443970738235345,0.433165954920186,0.444243490483075,0.491713673194985,0.484891582937948,0,0,0,0,0,0,0.5331873833306,-0.096236025318394,0.436951358012206,-0.011077535562889,0.085158489755505,-0.096544865262613,0.436642518067987,-0.011113623259378,0.085431242003235,-0.037688307043595,0.495499076287005,0.00682209025703701,0.044510397300632
101107,0.417489986444366,-0.00373764480865206,0.342682364731038,0.360759778323822,0.342716308996962,0.360866615371005,0.383462201058847,0.383746056853104,0,0,0,0,0,0,0.421227631253018,-0.074773677447404,0.346453953805614,-0.018150306374043,0.056623371073361,-0.074807621713328,0.34642000953969,-0.018077413592784,0.056730208120544,-0.034027785385519,0.387199845867499,-0.000283855794256993,0.033743929591262
101309,0.49370222282514,-0.00339211857130408,0.397444020498896,0.418553085470714,0.397311782587546,0.418339597275169,0.459707658563234,0.453996787934244,0,0,0,0,0,0,0.497094341396444,-0.096390440237594,0.40070390115885,-0.021027814687623,0.075362625549971,-0.096258202326244,0.4008361390702,-0.021109064971818,0.075149137354426,-0.033994564261906,0.463099777134538,0.00571087062899001,0.039705434890896
101915,0.452549248505097,-0.00449399972574422,0.351941155045902,0.379783808099193,0.351238723048717,0.380149020859813,0.428862016108172,0.415067131317087,0,0,0,0,0,0,0.457043248230841,-0.10131052545638,0.355732722774461,-0.028910297811096,0.072400227645284,-0.100608093459195,0.356435154771646,-0.027842653053291,0.072765440405904,-0.023687232396925,0.433356015833916,0.013794884791085,0.03748211718801
102008,0.370809621077393,-0.0047594132665687,0.355178671750415,0.355300678505731,0.355202771481813,0.355419616729867,0.355178671750415,0.355300678505731,0,0,0,0,0,0,0.375569034343962,-0.01560684959558,0.359962184748382,-0.000216845248053987,0.015390004347526,-0.015630949326978,0.359938085016984,-0.000122006755315984,0.015508942571662,-0.015630949326978,0.359938085016984,-0.000122006755315984,0.015508942571662
102109,0.407764666522131,-0.00509094220817176,0.339182569486294,0.349981188846603,0.338845009073893,0.350453008105988,0.377986720955442,0.377129227432443,0,0,0,0,0,0,0.412855608730303,-0.068919657448238,0.343935951282065,-0.011607999032095,0.057311658416143,-0.068582097035837,0.344273511694466,-0.010798619360309,0.057783477675528,-0.029777945566689,0.383077663163614,0.00085749352299902,0.030635439089688
102311,0.464513087670465,-0.00330564303092751,0.364509961029639,0.391643309901285,0.364380296510301,0.391817302026635,0.427434463572537,0.427983688259729,0,0,0,0,0,0,0.467818730701393,-0.100132791160164,0.367685939541229,-0.027437005516334,0.07269578564383,-0.100003126640826,0.367815604060567,-0.027133348871646,0.07286977776918,-0.037078624097928,0.430740106603465,-0.000549224687191985,0.036529399410736
102513,0.505885824343015,-0.00449367508198358,0.339637789255151,0.391237008530494,0.407994841069425,0.42081004017551,0.471659356711899,0.463994111611571,0,0,0,0,0,0,0.510379499424999,-0.09789098327359,0.412488516151409,-0.012815199106085,0.085075784167505,-0.166248035087864,0.344131464337135,-0.051599219275343,0.114648815812521,-0.034226467631116,0.476153031793883,0.00766524510032801,0.041891712731444
102614,0.448876920634183,-0.00376909894738222,0.373665929358222,0.384844901926792,0.374102196163827,0.385108325392638,0.417802659590345,0.411542173680657,0,0,0,0,0,0,0.452646019581565,-0.074774724470356,0.377871295111209,-0.011006129228811,0.063768595241545,-0.075210991275961,0.377435028305604,-0.01117897256857,0.064032018707391,-0.031074261043838,0.421571758537727,0.00626048590968803,0.037334746953526
102816,0.342995795864341,-0.00498627705853818,0.307765076987937,0.315115273382541,0.308213065526998,0.314983957769655,0.312225510653145,0.317851760542195,0,0,0,0,0,0,0.347982072922879,-0.034782730337343,0.313199342585536,-0.00677089224265698,0.028011838094686,-0.035230718876404,0.312751354046475,-0.00735019639460399,0.0278805224818,-0.030770285211196,0.317211787711683,-0.00562624988904997,0.025144035322146
