Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
112516,0.174807278519181,-0.00869721532724721,0.174004551393942,0.173024001074221,0.174049062075838,0.172985103845052,0.174004551393942,0.173024001074221,0,0,0,0,0,0
112920,0.232529907485838,-0.00690614817273718,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
113215,0.193796762677881,-0.00983929898772556,0.179169325883906,0.185614168418994,0.178983632695975,0.185651270966795,0.1924127380312,0.189825632304758,0,0,0,0,0,0
113316,0.300778938984813,-0.00729119337075635,0.253779166248453,0.280112643508624,0.253207519855988,0.279591043364514,0.274451451467993,0.287563555378478,0,0,0,0,0,0
113922,0.26443436391265,-0.00914864694931006,0.26443436391265,0.261366700132123,0.26443436391265,0.261367641049915,0.26443436391265,0.261366700132123,0,0,0,0,0,0
114217,0.210506049937002,-0.00902630088602261,0.210506049937003,0.208386963407991,0.210506049937003,0.208495546271144,0.210506049937003,0.208386963407991,0,0,0,0,0,0
114318,0.124923407092804,-0.0122240695463597,0.120945237573177,0.120567604879719,0.120891978469884,0.120796633065909,0.120945237573177,0.120567604879719,0,0,0,0,0,0
114419,0.190167560407906,-0.0111707000520575,0.166040535558899,0.180009686364219,0.165960837797277,0.179976230721932,0.166040535558899,0.180009686364219,0,0,0,0,0,0
114621,0.254755686298811,-0.00800227848292388,0.24328276024987,0.248103178143173,0.243325067023918,0.248177748090727,0.24328276024987,0.248103178143173,0,0,0,0,0,0
114823,0.252096428413991,-0.00676913316076352,0.242240507282032,0.23994473867859,0.242377984641156,0.239912952072005,0.24384606554412,0.241511339967094,0,0,0,0,0,0
114924,0.204928456487001,-0.00872203204673585,0.199401425820526,0.194812926001194,0.199529652320185,0.194631963022479,0.204928456487002,0.197969450790901,0,0,0,0,0,0
115017,0.238664463363879,-0.00660147922985675,0.236507611555159,0.235031057685176,0.236471448580174,0.235135499519841,0.236507611555159,0.235031057685176,0,0,0,0,0,0
115219,0.181777926516417,-0.0131428081041993,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0,0,0,0,0,0
115320,0.159751762657232,-0.00957762031193036,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
115825,0.261211033965097,-0.00795711840870708,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0,0,0,0,0,0
116524,0.206964860730531,-0.00932154076520533,0.181812434045457,0.192451000405217,0.181832623567675,0.192893201738806,0.185888431515973,0.1947138845042,0,0,0,0,0,0
116726,0.152333221434457,-0.01092047333874,0.152333221434456,0.150042416600165,0.152333221434456,0.150002805696583,0.152333221434456,0.150042416600165,0,0,0,0,0,0
117021,0.148499978274775,-0.0060012906653012,0.145404340267964,0.142625355662973,0.145503402742705,0.142415450326556,0.145404340267964,0.142625355662973,0,0,0,0,0,0
117122,0.19390355714358,-0.0101790959171792,0.19390355714358,0.189545670320572,0.19390355714358,0.189614419149424,0.19390355714358,0.189545670320572,0,0,0,0,0,0
117324,0.178183662098892,-0.0108538623554348,0.178183662098893,0.175476902949061,0.178183662098893,0.175604025013336,0.178183662098893,0.175476902949061,0,0,0,0,0,0
117930,0.217243516658212,-0.0106294286504641,0.189746872874265,0.202999722345967,0.189934703596598,0.203088505740815,0.20499099666472,0.211645990765,0,0,0,0,0,0
118528,0.189692773175108,-0.0100055530882352,0.184513870935988,0.187164726058893,0.184612893923352,0.187116071606001,0.184513870935988,0.187164726058893,0,0,0,0,0,0
118730,0.233378581278873,-0.00987154884397701,0.22906391042267,0.229860618524613,0.229171158455425,0.229839530821612,0.22906391042267,0.229860618524613,0,0,0,0,0,0
118831,0.150038191067634,-0.0098801263960133,0.150038191067634,0.150038191067634,0.150038191067634,0.150038191067634,0.150038191067634,0.150038191067634,0,0,0,0,0,0
118932,0.201773854726163,-0.0113746502229617,0.183758730516299,0.198150221604618,0.184929885818662,0.198417407158114,0.183758730516299,0.198150221604618,0,0,0,0,0,0
119025,0.215426675132434,-0.0062891959268184,0.201027897835369,0.201950169181829,0.20092356890689,0.201631114201339,0.208990649508075,0.204773841042095,0,0,0,0,0,0
119126,0.227923840083971,-0.00681538999124395,0.210439980961684,0.220739778393674,0.209779728394183,0.220576101486947,0.210439980961684,0.220739778393674,0,0,0,0,0,0
120212,0.217449540280725,-0.00763705910239459,0.193079087919547,0.206121813991323,0.19307969374203,0.205806315758208,0.199844867242531,0.210705322209335,0,0,0,0,0,0
120414,0.239724068183449,-0.0067012692316891,0.236846756024478,0.238037652187877,0.236929279317756,0.237785980572705,0.236846756024478,0.238037652187877,0,0,0,0,0,0
120515,0.233880933614718,-0.0110784327375327,0.229340614398733,0.224597934281426,0.229539346019308,0.224422561950767,0.229340614398733,0.224597934281426,0,0,0,0,0,0
120717,0.241724456470318,-0.0069650611745445,0.240520943717561,0.236145587327159,0.240559887948746,0.236424673641429,0.240520943717561,0.236145587327159,0,0,0,0,0,0
121416,0.182000804856494,-0.00841965112364279,0.160353528283078,0.167342171521231,0.160507946149577,0.167502384485997,0.17283418476717,0.171494207860765,0,0,0,0,0,0
121618,0.155488391273256,-0.0109865650411341,0.13380290659999,0.143062859487024,0.133585745128845,0.14311403475576,0.145697467736631,0.147038395155121,0,0,0,0,0,0
121921,0.111785570097203,-0.00989223106497852,0.111785570097203,0.111785570097203,0.111785570097203,0.111785570097203,0.111785570097203,0.111785570097203,0,0,0,0,0,0
122317,0.187568626269077,-0.00805658470069986,0.181178230769983,0.180086076788926,0.181236930666697,0.180046143325861,0.181178230769983,0.180086076788926,0,0,0,0,0,0
122620,0.138831133177085,-0.00990271719511354,0.132808444414672,0.135584087449734,0.132594679145908,0.135656638213927,0.132808444414672,0.135584087449734,0,0,0,0,0,0
122822,0.229614283386485,-0.00692697913449231,0.229614283386484,0.227766586510765,0.229614283386484,0.227652056455627,0.229614283386484,0.227766586510765,0,0,0,0,0,0
123117,0.189264298442321,-0.0128794644507562,0.18926429844232,0.177807386802348,0.18926429844232,0.178464497760182,0.18926429844232,0.185459430312159,0,0,0,0,0,0
123420,0.212978821840335,-0.00952101780177308,0.202087590721624,0.205722617866462,0.202135054269205,0.205582691276258,0.202087590721624,0.205722617866462,0,0,0,0,0,0
123521,0.240250332937408,-0.00867659919220901,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
