subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
100307,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.153846571180556,152,1920,40,1,02-Apr-2026 11:52:54
100408,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.187515004926991,149,1830,40,1,02-Apr-2026 11:52:57
100206,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.172259605372761,157,1960,40,1,02-Apr-2026 11:53:00
102109,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.203781651847184,170,2070,40,1,02-Apr-2026 11:53:14
102816,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.139944134247905,114,1283,40,1,02-Apr-2026 11:53:17
101915,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.228153508260035,123,1535,40,1,02-Apr-2026 11:53:18
102614,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.185879420049293,141,1692,40,1,02-Apr-2026 11:53:19
101107,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,10,50,10,0.114469853493614,85,968,40,1,02-Apr-2026 11:53:23
102513,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.238885363482105,122,1539,40,1,02-Apr-2026 11:53:27
100610,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.172491989380565,187,2264,40,1,02-Apr-2026 11:53:30
102311,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.207713342498293,129,1635,40,1,02-Apr-2026 11:53:39
102008,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.183774012613954,152,1891,40,1,02-Apr-2026 11:53:42
101309,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.226504916444819,114,1351,40,1,02-Apr-2026 11:53:49
101006,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.25633487226839,112,1425,40,1,02-Apr-2026 11:53:54
103111,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.217615729255471,145,1798,40,1,02-Apr-2026 11:54:04
103212,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.198058872074907,144,1764,40,1,02-Apr-2026 11:54:12
103515,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.109856996076883,95,1063,40,1,02-Apr-2026 11:54:42
103818,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.158109412092043,132,1644,40,1,02-Apr-2026 11:54:45
105216,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.212867259106049,161,2009,40,1,02-Apr-2026 11:55:14
105014,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.257493669110952,161,1984,40,1,02-Apr-2026 11:55:27
105115,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.149499029714761,171,2112,40,1,02-Apr-2026 11:55:27
105620,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.1758156,204,2500,40,1,02-Apr-2026 11:55:43
107321,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.211605339060295,118,1415,40,1,02-Apr-2026 11:56:04
104012,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.233039451002957,237,2817,40,1,02-Apr-2026 11:56:09
104416,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.224022751340918,169,2104,40,1,02-Apr-2026 11:56:10
106521,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.193775769818919,77,951,40,1,02-Apr-2026 11:56:15
107422,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.247423712987073,141,1772,40,1,02-Apr-2026 11:56:21
107018,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.2498342543941,128,1627,40,1,02-Apr-2026 11:56:30
108020,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.156405030209841,156,1913,40,1,02-Apr-2026 11:56:35
107725,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.206443072702332,106,1350,40,1,02-Apr-2026 11:56:36
106016,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.14750921470756,104,1261,40,1,02-Apr-2026 11:56:54
108121,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,45,9,50,10,0.162177432610125,103,1248,40,1,02-Apr-2026 11:56:55
108323,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.209498849579591,122,1529,40,1,02-Apr-2026 11:57:35
106824,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.232540874654935,204,2488,40,1,02-Apr-2026 11:57:39
105923,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.22565836207119,138,1705,40,1,02-Apr-2026 11:57:47
112314,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.153867793178355,155,1892,40,1,02-Apr-2026 11:59:15
111716,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.245256512911436,152,1870,40,1,02-Apr-2026 11:59:16
110613,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.176290519398183,157,1915,40,1,02-Apr-2026 11:59:20
109123,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.234779493199381,158,1964,40,1,02-Apr-2026 11:59:20
110007,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.221972222222222,146,1800,40,1,02-Apr-2026 11:59:23
111312,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.187987621631463,109,1334,40,1,02-Apr-2026 11:59:23
111211,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.228329931115807,103,1323,40,1,02-Apr-2026 11:59:25
109830,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.236721083606897,110,1326,40,1,02-Apr-2026 11:59:28
110411,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.135098605136779,119,1506,40,1,02-Apr-2026 11:59:28
