subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
102311,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.206505044299295,104,1316,50,1,03-Apr-2026 03:07:30
101915,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.240399006389726,98,1265,50,1,03-Apr-2026 03:07:34
100408,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.22517751686796,104,1335,50,1,03-Apr-2026 03:07:59
102109,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.190204813261473,130,1603,50,0.999999999999999,03-Apr-2026 03:08:01
102008,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.193325829593223,104,1331,50,0.999999999999999,03-Apr-2026 03:08:08
101006,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.212615143024029,113,1447,50,1,03-Apr-2026 03:08:14
102513,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.192247103659489,103,1327,50,1,03-Apr-2026 03:08:16
100610,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.246325885113764,156,1980,50,0.999999999999999,03-Apr-2026 03:08:32
102816,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.216752586451247,79,1008,50,0.999999999999999,03-Apr-2026 03:08:33
103111,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.205329632464879,123,1518,50,1,03-Apr-2026 03:09:01
100206,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.205275261368405,113,1429,50,1,03-Apr-2026 03:09:05
101309,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.183057002273442,120,1496,50,0.999999999999999,03-Apr-2026 03:09:11
101107,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.103958038431813,69,779,50,1,03-Apr-2026 03:09:20
100307,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.212126759683995,98,1139,50,1,03-Apr-2026 03:09:37
103212,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.17096654897023,108,1348,50,1,03-Apr-2026 03:09:38
104012,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.181115556244972,111,1393,50,1,03-Apr-2026 03:10:00
102614,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.1868522985463,102,1298,50,0.999999999999999,03-Apr-2026 03:10:05
105014,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.289815426601551,90,1180,50,1,03-Apr-2026 03:10:15
106824,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.205128174501743,100,1294,50,1,03-Apr-2026 03:10:37
105923,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.171534134943716,116,1444,50,1,03-Apr-2026 03:10:37
103818,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.176484509331261,109,1382,50,1,03-Apr-2026 03:10:40
106016,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.229587008943561,99,1267,50,1,03-Apr-2026 03:10:40
103515,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.172162701783052,98,1218,50,1,03-Apr-2026 03:10:48
104416,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.266453971929271,159,2064,50,0.999999999999998,03-Apr-2026 03:10:49
105620,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.102760808406346,94,1061,50,1,03-Apr-2026 03:11:04
105115,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.12059794234578,89,1083,50,1,03-Apr-2026 03:11:32
105216,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.167005685136155,106,1339,50,0.999999999999999,03-Apr-2026 03:11:33
106521,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.19415832724763,113,1412,50,0.999999999999999,03-Apr-2026 03:11:41
108121,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,45,9,50,10,0.163755979028879,81,1022,50,1,03-Apr-2026 03:12:11
107018,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.24807419300935,147,1855,50,1,03-Apr-2026 03:12:11
108323,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.255822386939388,117,1460,50,1,03-Apr-2026 03:12:20
107422,LR,schaefer100x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.154230815455802,106,1290,50,0.999999999999999,03-Apr-2026 03:12:27
