subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
109325,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.565975946486539,755,7392,19900,1,03-Apr-2026 12:22:37
110007,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,8,50,10,0.507319983969416,533,5310,19900,1,03-Apr-2026 12:22:39
107422,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.589672302351379,868,8461,19900,1,03-Apr-2026 12:22:53
109830,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.679735980439828,733,6732,19900,1,03-Apr-2026 12:23:03
108828,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.627862548736244,854,8052,19900,1,03-Apr-2026 12:23:06
109123,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.56447320830378,809,7918,19900,1,03-Apr-2026 12:23:51
110411,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.501627957186,695,7031,19900,1,03-Apr-2026 12:23:53
111211,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,10,50,10,0.485509044254711,556,5672,19900,1,03-Apr-2026 12:24:59
111716,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.461239541426128,576,6191,19900,1,03-Apr-2026 12:25:36
111413,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.582982286452349,739,7459,19900,1,03-Apr-2026 12:25:37
111009,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.504742813690288,754,7872,19900,1,03-Apr-2026 12:26:00
112314,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,11,50,10,0.431662273915899,583,6941,19900,1,03-Apr-2026 12:26:11
108020,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.614466752949899,963,9291,19900,1,03-Apr-2026 12:26:18
112516,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.588621034554612,730,7198,19900,1,03-Apr-2026 12:26:27
111312,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,11,50,10,0.506253165627604,790,8298,19900,1,03-Apr-2026 12:26:36
112112,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.562997567127925,713,7222,19900,1,03-Apr-2026 12:26:59
114318,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.408712807415272,505,5411,19900,1,03-Apr-2026 12:27:11
112920,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.6321525517826,894,8770,19900,1,03-Apr-2026 12:27:13
114419,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.581448334609555,762,7519,19900,1,03-Apr-2026 12:28:07
113922,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.561504536201103,700,7141,19900,1,03-Apr-2026 12:28:45
113316,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.554939670543455,691,6874,19900,1,03-Apr-2026 12:28:45
115219,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.433355360246417,476,4867,19900,1,03-Apr-2026 12:29:11
114924,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,46,10,50,10,0.444998544545747,446,4534,19900,1,03-Apr-2026 12:29:16
113215,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.672497979614727,926,8662,19900,1,03-Apr-2026 12:29:31
115017,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.55382640281057,756,7537,19900,1,03-Apr-2026 12:30:36
115320,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.557240650523384,674,6711,19900,1,03-Apr-2026 12:30:46
114217,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.679157888921664,962,8804,19900,1,03-Apr-2026 12:31:10
114823,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.616028492920265,903,8684,19900,1,03-Apr-2026 12:31:18
117122,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.508001575923839,667,6820,19900,1,03-Apr-2026 12:31:46
116524,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,46,9,50,10,0.501978981253561,660,6357,19900,1,03-Apr-2026 12:31:50
114621,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.611113241603215,888,8726,19900,1,03-Apr-2026 12:32:15
116726,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.570526112699907,870,8465,19900,1,03-Apr-2026 12:32:26
117930,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,8,50,10,0.683633160560363,707,6402,19900,1,03-Apr-2026 12:32:30
117021,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.578547788585758,821,8352,19900,1,03-Apr-2026 12:32:39
115825,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.626949010495785,873,8446,19900,1,03-Apr-2026 12:32:45
117324,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.655227137472722,843,7810,19900,1,03-Apr-2026 12:32:50
118730,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.628299714098728,701,6808,19900,1,03-Apr-2026 12:32:55
119025,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.485472800452142,668,6823,19900,1,03-Apr-2026 12:33:10
118831,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.602171239272005,849,8427,19900,1,03-Apr-2026 12:33:40
118932,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.516063210151494,730,7317,19900,1,03-Apr-2026 12:33:45
120414,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,11,50,10,0.537411592825898,720,7840,19900,1,03-Apr-2026 12:34:39
119126,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.527513950387044,816,8378,19900,1,03-Apr-2026 12:34:50
120515,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.572834957662396,712,6868,19900,1,03-Apr-2026 12:34:57
120212,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.65621562918068,842,8061,19900,1,03-Apr-2026 12:35:38
120717,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.453202600378157,638,6601,19900,1,03-Apr-2026 12:35:49
123117,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.58153909961168,655,6086,19900,1,03-Apr-2026 12:36:11
121921,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,10,50,10,0.508741421004889,643,6433,19900,1,03-Apr-2026 12:36:47
118528,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.742289962986523,954,8557,19900,1,03-Apr-2026 12:36:54
124220,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,43,9,50,10,0.301864929858608,383,4154,19900,1,03-Apr-2026 12:36:59
123824,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,45,9,50,10,0.3086738114476,304,3222,19900,1,03-Apr-2026 12:37:17
123723,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.469217913115644,446,4425,19900,1,03-Apr-2026 12:38:03
121416,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.701368124361109,880,7971,19900,1,03-Apr-2026 12:38:08
126628,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.395705791356207,453,4847,19900,1,03-Apr-2026 12:38:09
123925,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.492357962968717,699,7277,19900,1,03-Apr-2026 12:38:13
123420,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,10,50,10,0.511433066666687,731,7500,19900,1,03-Apr-2026 12:38:18
122822,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.526485587245592,746,7579,19900,1,03-Apr-2026 12:38:28
127327,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.458516704207219,479,5062,19900,1,03-Apr-2026 12:38:31
126426,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,8,50,10,0.559188607659328,551,5276,19900,1,03-Apr-2026 12:38:33
123521,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.527560930078576,715,7455,19900,1,03-Apr-2026 12:38:57
125222,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.470159148100688,649,6710,19900,1,03-Apr-2026 12:39:08
121618,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.639287863836526,795,7634,19900,1,03-Apr-2026 12:39:21
126325,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.590642833504729,677,6710,19900,1,03-Apr-2026 12:39:45
125525,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.55451240873803,647,6575,19900,1,03-Apr-2026 12:39:48
122317,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.706110356319261,891,8340,19900,1,03-Apr-2026 12:40:59
127630,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.481623536536667,553,5933,19900,1,03-Apr-2026 12:41:04
122620,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.587337868734234,855,8245,19900,1,03-Apr-2026 12:41:16
128026,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.364047149191344,391,4197,19900,1,03-Apr-2026 12:41:24
128935,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,9,50,10,0.57509523715473,706,6873,19900,1,03-Apr-2026 12:41:43
127832,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.475013701644993,572,6147,19900,1,03-Apr-2026 12:41:52
128127,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.50573858812561,639,6505,19900,1,03-Apr-2026 12:41:54
