subject,node_modularity,node_num_nodes,node_num_edges,edge_modularity,edge_num_nodes,edge_num_edges,triangle_modularity,triangle_num_nodes,triangle_num_edges
152427,0.169806274833806,104,1157,0.331071482786075,531,5882,NaN,NaN,NaN
153126,0.225813376126321,179,2112,0.529634131703997,640,6358,NaN,NaN,NaN
153227,0.244703462186901,127,1457,0.591774924698133,652,6449,NaN,NaN,NaN
153833,0.205929778357012,165,1802,0.316971501418308,298,3010,NaN,NaN,NaN
153934,0.27343989832077,219,2631,0.569328867512146,699,6887,NaN,NaN,NaN
154229,0.163914072772738,126,1493,0.543760773229788,753,7810,NaN,NaN,NaN
154532,0.219597946700115,174,1967,0.475609027868741,519,5504,NaN,NaN,NaN
154734,0.215876824151615,175,1886,0.673075502575785,808,7472,NaN,NaN,NaN
154835,0.229352374309226,171,1909,0.617347043614423,819,7957,NaN,NaN,NaN
154936,0.22127397599757,116,1337,0.480436833627639,575,5675,NaN,NaN,NaN
156031,0.201232776880077,154,1712,0.629727580712253,767,7090,NaN,NaN,NaN
156233,0.277507966706302,128,1450,0.403561329214895,307,3133,NaN,NaN,NaN
156334,0.235051479177317,205,2307,0.816006282283536,939,8057,NaN,NaN,NaN
156435,0.236136919090644,137,1547,0.529605502239607,835,8718,NaN,NaN,NaN
156536,0.240370922719415,170,1988,0.489078769892888,578,6078,NaN,NaN,NaN
156637,0.238963379721597,135,1474,0.44200220734694,447,4375,NaN,NaN,NaN
157437,0.310431815202322,152,1738,0.460375736235276,558,5734,NaN,NaN,NaN
157942,0.240657398455903,122,1355,0.718147620807641,852,7563,NaN,NaN,NaN
158136,0.269128565053349,137,1570,0.484607165603416,666,7102,NaN,NaN,NaN
158843,0.18046149201702,110,1257,0.591862461125828,759,7432,NaN,NaN,NaN
159138,0.251462244592956,152,1709,0.450323126434405,439,4586,NaN,NaN,NaN
159239,0.208600090680701,189,2171,0.773164605119656,1020,9073,NaN,NaN,NaN
159340,0.285592583927062,197,2184,0.552996264044443,648,6484,NaN,NaN,NaN
159441,0.208555120435751,119,1332,0.40441423175463,470,4921,NaN,NaN,NaN
159744,0.292954936918901,135,1665,0.573833295750835,764,7094,NaN,NaN,NaN
160729,0.209257028815518,148,1690,0.484125046899323,703,7422,NaN,NaN,NaN
160830,0.255558006132296,168,1889,0.534763845215649,507,5235,NaN,NaN,NaN
161630,0.239003539514846,143,1613,0.482993178313189,537,5554,NaN,NaN,NaN
162228,0.195821491188454,159,1798,0.516677717864408,629,6679,NaN,NaN,NaN
162733,0.209426342233902,121,1355,0.527622513924494,704,7265,NaN,NaN,NaN
163331,0.254139169075067,217,2399,0.384626961345832,525,5480,NaN,NaN,NaN
163432,0.271202565942492,158,1779,0.583838851842868,678,6687,NaN,NaN,NaN
164030,0.229476212656298,150,1911,0.617194030882224,993,9722,NaN,NaN,NaN
164131,0.25758568607202,146,1656,0.387077606147193,459,4951,NaN,NaN,NaN
164636,0.200170964493577,131,1509,0.584821608550779,780,7664,NaN,NaN,NaN
164939,0.174425940066125,159,1764,0.574005112179,865,8908,NaN,NaN,NaN
167036,0.257388075258059,213,2477,0.439804096134805,555,5871,NaN,NaN,NaN
167238,0.178874727236659,123,1420,0.573507825291538,870,8811,NaN,NaN,NaN
167440,0.213020175876973,196,2258,0.472211620316483,756,7902,NaN,NaN,NaN
167743,0.149126524540343,108,1226,0.433260813399832,555,6183,NaN,NaN,NaN
168139,0.237125669996118,125,1464,0.341017376618502,330,3650,NaN,NaN,NaN
168341,0.316401098440893,203,2292,0.560007237479405,604,6038,NaN,NaN,NaN
168745,0.262807640371453,164,1833,0.565616873609183,607,5964,NaN,NaN,NaN
168947,0.236784115701543,205,2362,0.739057340263174,981,9007,NaN,NaN,NaN
169444,0.270548486945891,182,2303,0.487078695885914,739,7743,NaN,NaN,NaN
169545,0.209202321936425,156,1723,0.581664277219644,790,7887,NaN,NaN,NaN
169949,0.261130759155663,203,2366,0.668249045002447,845,7880,NaN,NaN,NaN
171532,0.274700143567885,136,1528,0.373668677980081,489,5254,NaN,NaN,NaN
172029,0.270869366423959,210,2255,0.489232324998552,544,5519,NaN,NaN,NaN
172332,0.246232890563886,216,2441,0.584103088511249,820,8046,NaN,NaN,NaN
172433,0.236225934507717,183,2234,0.61559416337426,869,8643,NaN,NaN,NaN
172534,0.192775315428618,167,1884,0.527563722646859,775,8155,NaN,NaN,NaN
172938,0.265878986256091,212,2321,0.738842142368953,821,7385,NaN,NaN,NaN
173435,0.204803650565517,125,1438,0.452605924542945,660,7219,NaN,NaN,NaN
173536,0.162683604022683,131,1477,0.601059822566414,831,8080,NaN,NaN,NaN
173637,0.199333254803314,140,1539,0.449621392905907,660,6806,NaN,NaN,NaN
173738,0.210667685313473,126,1439,0.59803020157024,673,6420,NaN,NaN,NaN
173940,0.243572373018006,137,1525,0.538527425161917,597,6058,NaN,NaN,NaN
174841,0.184290038781164,214,2375,0.448737946460206,692,6621,NaN,NaN,NaN
175338,0.158844677698447,129,1369,0.49388016603812,659,6763,NaN,NaN,NaN
175742,0.287797639019189,177,1957,0.675648777952767,835,7482,NaN,NaN,NaN
176542,0.239216508518544,212,2501,0.626344858957006,918,9052,NaN,NaN,NaN
177241,0.255888103998241,221,2455,0.637649985565839,900,8670,NaN,NaN,NaN
177645,0.246588009007318,131,1460,0.518444693841981,599,6069,NaN,NaN,NaN
178142,0.243229200251983,160,1796,0.636657044885016,773,7455,NaN,NaN,NaN
178849,0.258675973836937,161,1891,0.512629304691871,634,6412,NaN,NaN,NaN
178950,0.281469441226488,207,2368,0.690749193155426,772,7195,NaN,NaN,NaN
179245,0.209634594143898,159,1774,0.550295569939631,840,8536,NaN,NaN,NaN
180129,0.283731099211202,130,1459,0.390816004739205,508,5578,NaN,NaN,NaN
180230,0.239563120056494,132,1406,0.701105131225428,984,9177,NaN,NaN,NaN
180432,0.275824542471571,217,2452,0.706516563185051,869,7987,NaN,NaN,NaN
180533,0.258007761357385,103,1166,0.535453745198049,705,7226,NaN,NaN,NaN
180735,0.285988432692515,173,1969,0.590821523916113,721,7293,NaN,NaN,NaN
180836,0.249902741521514,222,2509,0.474207785221789,704,7150,NaN,NaN,NaN
181232,0.247080222477527,198,2236,0.479289120594705,789,8488,NaN,NaN,NaN
182739,0.231957624130443,194,2154,0.448019908809501,523,5308,NaN,NaN,NaN
185038,0.270669237891688,170,1895,0.62686047625444,828,7594,NaN,NaN,NaN
185341,0.250632496229669,155,1779,0.485353049687177,634,6540,NaN,NaN,NaN
185442,0.275742944247593,177,2282,0.542739513750536,725,7374,NaN,NaN,NaN
186040,0.251799165806,159,1794,0.587620774546623,813,8013,NaN,NaN,NaN
186141,0.276713890880738,171,1895,0.619588099811524,879,8325,NaN,NaN,NaN
186444,0.23882518858822,113,1208,0.467527564653567,713,7399,NaN,NaN,NaN
187143,0.221722350719423,159,1883,0.624282730105105,728,6994,NaN,NaN,NaN
188145,0.351792584359403,221,2526,0.774520598224865,861,8141,NaN,NaN,NaN
189349,0.201422561512589,153,1842,0.535082805244178,807,8312,NaN,NaN,NaN
189450,0.156909759222231,124,1445,0.554085378794562,802,7598,NaN,NaN,NaN
190031,0.206433780996932,122,1410,0.505528809740663,630,6471,NaN,NaN,NaN
191033,0.223544810242341,145,1620,0.65412294758315,885,8437,NaN,NaN,NaN
192035,0.285926489525172,201,2273,0.727341446104998,796,7386,NaN,NaN,NaN
192136,0.246480719598597,172,1862,0.647762725620285,810,7554,NaN,NaN,NaN
192641,0.232950690413185,204,2228,0.605903110047847,866,8360,NaN,NaN,NaN
194746,0.290397319565379,158,1754,0.491728896869887,597,6090,NaN,NaN,NaN
195041,0.263249831311871,160,1811,0.673886221220708,783,7340,NaN,NaN,NaN
196144,0.243205756030462,198,2227,0.751682220643011,1049,9748,NaN,NaN,NaN
196346,0.193144165377131,136,1511,0.520395655677065,635,6727,NaN,NaN,NaN
196750,0.297393754882215,226,2532,0.413239577579538,440,4721,NaN,NaN,NaN
197550,0.258249084159365,143,1591,0.627890319223028,851,8036,NaN,NaN,NaN
198249,0.232988840471889,217,2425,0.476691858256057,656,7090,NaN,NaN,NaN
198451,0.251306124961527,127,1425,0.51444798773407,643,6640,NaN,NaN,NaN
198855,0.196687111111111,127,1500,0.522188625500187,762,7827,NaN,NaN,NaN
199352,0.239670838911483,137,1588,0.540649296949055,874,8857,NaN,NaN,NaN
199655,0.308849516445301,179,1991,0.77157180971376,752,6433,NaN,NaN,NaN
199958,0.212593401368331,153,1685,0.562963702014899,741,7195,NaN,NaN,NaN
200513,0.239378193037112,163,1892,0.494840961865361,681,7216,NaN,NaN,NaN
200614,0.256289030331224,155,1807,0.747523394253736,915,9022,NaN,NaN,NaN
200917,0.193429724445363,146,1574,0.479482775004119,638,6240,NaN,NaN,NaN
201414,0.193626681546945,178,1977,0.498403816639214,760,7753,NaN,NaN,NaN
201818,0.251410883024801,223,2534,0.592343510631206,796,8003,NaN,NaN,NaN
202113,0.191229312149866,181,2076,0.48285237560279,822,8588,NaN,NaN,NaN
204016,0.247351448607534,142,1538,0.456317853163102,608,6570,NaN,NaN,NaN
204218,0.226049308052538,220,2791,0.549011775959188,928,9700,NaN,NaN,NaN
204420,0.220189546406798,125,1428,0.602778198902623,612,5883,NaN,NaN,NaN
205119,0.261339907410892,147,1630,0.434900992647308,473,4706,NaN,NaN,NaN
206323,0.250244562965769,140,1538,0.429280715652303,581,6067,NaN,NaN,NaN
206727,0.200305278517987,111,1262,0.444299001380911,468,4908,NaN,NaN,NaN
208125,0.227364388097698,217,2464,0.603361134158606,889,8613,NaN,NaN,NaN
208226,0.227950692569166,183,2033,0.517980652873489,564,5429,NaN,NaN,NaN
208327,0.245636481400717,152,2002,0.463133971690783,719,7682,NaN,NaN,NaN
209329,0.204695618493864,151,1741,0.649552575361675,847,8203,NaN,NaN,NaN
210011,0.340199345731265,285,3635,0.568347441341884,742,7478,NaN,NaN,NaN
210112,0.189026865529676,123,1329,0.585301626405226,692,6762,NaN,NaN,NaN
211114,0.231179113984886,127,1417,0.466551085725882,651,6566,NaN,NaN,NaN
212217,0.233116093174142,164,1796,0.339407492651479,435,4602,NaN,NaN,NaN
212318,0.270211106174358,164,1849,0.455042412726373,504,5364,NaN,NaN,NaN
213017,0.249075068623941,152,1596,0.576863373525034,681,6656,NaN,NaN,NaN
213421,0.165629498485103,145,1639,0.597792147762284,752,7107,NaN,NaN,NaN
213522,0.243458926872499,121,1385,0.580218161604469,683,6904,NaN,NaN,NaN
214221,0.240455475981307,136,1491,0.508419179777795,559,5498,NaN,NaN,NaN
214423,0.231724858632742,206,2248,0.62886485575357,897,8481,NaN,NaN,NaN
219231,0.181749441484791,108,1265,0.498624473040853,722,7642,NaN,NaN,NaN
220721,0.249914503071327,181,2047,0.714457672066644,829,7529,NaN,NaN,NaN
221319,0.189943492799083,185,2031,0.436369893708701,564,5900,NaN,NaN,NaN
227432,0.276918435323088,189,2044,0.485356612007549,543,5712,NaN,NaN,NaN
239944,0.229970312919108,170,1876,0.674836115701967,944,8698,NaN,NaN,NaN
257946,0.205666162986667,204,2342,0.451703384190754,606,6486,NaN,NaN,NaN
263436,0.20838004693445,122,1487,0.576279505239466,750,7554,NaN,NaN,NaN
268749,0.196504277579453,157,1716,0.646355747281966,1022,9970,NaN,NaN,NaN
274542,0.248948810568419,185,2155,0.540116597535411,917,9460,NaN,NaN,NaN
275645,0.247081193333233,156,1706,0.555477186659827,845,8381,NaN,NaN,NaN
281135,0.196245951321527,145,1657,0.552483019179144,844,8648,NaN,NaN,NaN
285446,0.27004597773379,140,1545,0.639710063899166,692,6545,NaN,NaN,NaN
286347,0.299070615548981,273,3120,0.632420543692322,1025,10022,NaN,NaN,NaN
286650,0.249789289231065,160,1737,0.638852387327224,826,8080,NaN,NaN,NaN
287248,0.252198849582342,197,2176,0.491194760804198,517,5360,NaN,NaN,NaN
295146,0.287164069436855,174,1936,0.354053111029877,301,2973,NaN,NaN,NaN
298051,0.229853546222225,180,1955,0.473104488067018,566,5796,NaN,NaN,NaN
299760,0.20595764434912,156,1771,0.524804178770102,727,7446,NaN,NaN,NaN
303119,0.264781534688831,157,1766,0.545349686501748,626,6313,NaN,NaN,NaN
308331,0.195563025065971,118,1366,0.468746886074713,586,6335,NaN,NaN,NaN
309636,0.262777941160453,141,1515,NaN,NaN,NaN,NaN,NaN,NaN
310621,0.178009645936061,144,1593,0.599353133276404,853,8040,NaN,NaN,NaN
314225,0.236526965394625,105,1182,0.536078120494314,642,6482,NaN,NaN,NaN
316633,0.173928472420353,145,1723,0.63467269846257,867,8391,NaN,NaN,NaN
318637,0.167637110735139,104,1194,0.493282142932134,653,6793,NaN,NaN,NaN
321323,0.203355561771162,120,1401,0.52648440750113,803,8314,NaN,NaN,NaN
329844,0.218323289459041,188,2147,0.688243305537206,913,8449,NaN,NaN,NaN
348545,0.289775743130518,184,2078,0.608366698207082,766,7251,NaN,NaN,NaN
349244,0.295823790339407,178,2254,0.513513913153416,575,5815,NaN,NaN,NaN
350330,0.22903444180835,148,1744,0.605651427662396,863,8526,NaN,NaN,NaN
358144,0.216695285982629,138,1523,0.541790397532484,741,7446,NaN,NaN,NaN
361234,0.266741864559199,174,1951,0.535252614249027,736,7416,NaN,NaN,NaN
361941,0.164931685484056,115,1303,0.467762750317175,523,5296,NaN,NaN,NaN
368753,0.302696112951446,189,2064,0.701351336673277,722,6606,NaN,NaN,NaN
378756,0.234981509056877,210,2479,0.637735923120165,821,8411,NaN,NaN,NaN
381543,0.256790793644538,164,2149,0.560812632241745,845,8894,NaN,NaN,NaN
