subject,LR_node_modularity,LR_edge_modularity,LR_triangle_modularity,RL_node_modularity,RL_edge_modularity,RL_triangle_modularity,both_node_modularity,both_edge_modularity,both_triangle_modularity
100206,0.236975129541932,0.528190240218212,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100307,0.287430565685274,0.543332947889322,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100408,0.239809101288202,0.653426145835734,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100610,0.181782231079872,0.60241587843603,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101006,0.243034550384476,0.586918881834115,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101107,0.154624030682232,0.425633287928413,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101309,0.286507221273664,0.472982687123511,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101915,0.212401565240354,0.732681794022307,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102008,0.227357665414168,0.509314863154722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102109,0.236179660454914,0.490902659427823,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102311,0.26987999500744,0.555597647558057,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102513,0.247558186721985,0.783589515704299,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102614,0.297040299783871,0.660867767068982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102816,0.212161213766058,0.451166994222785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103111,0.326148191543146,0.805142966999825,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103212,0.234033485670382,0.665968805682332,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103515,0.217349823122189,0.476261567722874,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103818,0.164973353814607,0.58266691554827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104012,0.188586858085064,0.539773494158273,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104416,0.262120860064336,0.633771330753123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105014,0.272761233350817,0.727325936454119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105115,0.194442620833504,0.570030684513813,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105216,0.19715445038656,0.517600451332313,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105620,0.257828281333352,0.57934799052489,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105923,0.241557667323148,0.672417272909949,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106016,0.254083779141869,0.557397491588675,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106521,0.232965141738027,0.498103448894906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106824,0.227491722803302,0.657881546384781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107018,0.275197226785909,0.611118393673677,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107321,0.284082957647419,0.668445871645714,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107422,0.233680831953003,0.589672302351379,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107725,0.244745370370371,0.478806084704782,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108020,0.215372297674491,0.614466752949899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108121,0.25207734375,0.353360940708341,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108323,0.188758830115358,0.551417552228005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108525,0.186927840398942,0.444012534755811,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108828,0.291581449618655,0.627862548736244,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109123,0.192129450752768,0.56447320830378,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109325,0.215447268718624,0.565975946486539,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109830,0.298633929763416,0.679735980439828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110007,0.253814514276275,0.507319983969416,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110411,0.20591725149969,0.501627957186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110613,0.269068432886096,0.459986735262821,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111009,0.272245797950336,0.504742813690288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111211,0.219162566873842,0.485509044254711,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111312,0.233673856629413,0.506253165627604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111413,0.235702348874847,0.582982286452349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111716,0.241926792774427,0.461239541426128,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112112,0.223233119951227,0.562997567127925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112314,0.19448748580227,0.431662273915899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112516,0.272933154585799,0.588621034554612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112920,0.225595090244039,0.6321525517826,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113215,0.288870370431367,0.672497979614727,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113316,0.232944674500601,0.554939670543455,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113922,0.263491555555556,0.561504536201103,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114217,0.20124847036886,0.679157888921664,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114318,0.250548249876511,0.408712807415272,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114419,0.276639653077401,0.581448334609555,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114621,0.283595137387785,0.611113241603215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114823,0.244760881246641,0.616028492920265,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115017,0.215692188836827,0.55382640281057,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115219,0.245945039725567,0.433355360246417,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115320,0.274849866686601,0.557240650523384,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115825,0.275513023229024,0.626949010495785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116524,0.236870247825542,0.501978981253561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116726,0.191271585530857,0.570526112699907,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117021,0.246497473327043,0.578547788585758,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117122,0.253980979496593,0.508001575923839,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117324,0.286251165879332,0.655227137472722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117930,0.223799366106558,0.683633160560363,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118528,0.211512991670335,0.742289962986523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
