subject,node_modularity,node_num_nodes,node_num_edges,edge_modularity,edge_num_nodes,edge_num_edges,triangle_modularity,triangle_num_nodes,triangle_num_edges
100206,0.179784622407091,170,2069,0.171596452376253,107,1358,0.0800142239202819,138,1731
100307,0.158095103737058,146,1833,0.265709724184914,118,1533,0.0700231958750159,110,1423
100408,0.193577644042251,129,1616,0.166246946507012,101,1317,0.124376511715486,127,1653
100610,0.173416908189305,242,3013,0.179609389670147,137,1759,0.109620761451517,129,1640
101006,0.181720492118416,82,1020,0.197072811789774,102,1322,0.081460712910389,142,1826
101107,0.175506702551628,115,1390,0.198493825164499,100,1273,0.154814761001577,185,2314
101309,0.19385117787487,119,1490,0.241163882771961,166,2171,0.0947711288712162,164,2138
101915,0.277848061252679,136,1706,0.257335057780167,93,1220,0.126913265306122,198,2520
102008,0.131251722483643,125,1565,0.221871900121553,140,1807,0.196638570743881,812,22410
102109,0.204219075245956,139,1703,0.220385847923945,142,1809,0.069137003872127,162,2076
102311,0.224979443792025,111,1414,0.22312184517534,130,1613,0.113233643206175,168,2158
102513,0.248524204827988,122,1533,0.254573128481814,103,1316,0.0936266751081566,138,1755
102614,0.200656555304673,109,1349,0.152499370570124,96,1243,0.108280081556805,153,2002
102816,0.142248442098825,102,1194,0.245961137130239,125,1624,0.153318553997404,146,1793
103111,0.230684533492631,139,1732,0.234880827075544,94,1236,0.162186461416796,170,2177
103212,0.202360925766509,134,1677,0.192945001295693,114,1422,0.133536583432422,167,2175
103515,0.20032133364117,174,2055,0.25657740287343,120,1494,0.105656610778232,225,2853
103818,0.185633590170762,156,1960,0.188010085205103,105,1337,0.0610295990419636,119,1531
104012,0.207990284791657,239,2948,0.190851210864732,101,1290,0.144611087671496,730,20701
104416,0.219827861790128,192,2363,0.235560620073106,158,2088,0.224937286326299,654,14138
105014,0.245676402884932,146,1806,0.233420125345445,107,1361,0.135569408264245,156,2037
105115,0.185994744350543,270,3386,0.168009567841946,126,1631,0.0851283618269874,89,1171
105216,0.227212583222863,154,1909,0.18843795919686,127,1641,0.062748757784588,106,1322
105620,0.181535898194375,167,2035,0.187781201222685,199,2480,0.239503179522153,873,23762
105923,0.208985310303003,169,2110,0.183091012115982,115,1451,0.0709694141648469,94,1147
106016,0.128811972636833,109,1326,0.231733859574769,131,1716,0.106002404170983,92,1192
106521,0.178277948327043,86,1051,0.231314543482378,92,1205,0.0852669086957741,126,1646
106824,0.231818797673647,193,2436,0.155082364821725,97,1254,0.075062290639467,126,1630
107018,0.288127944477512,160,2028,0.195133960051099,123,1607,0.189319822534105,587,12691
107321,0.222261449298587,129,1548,0.256666993273518,144,1871,0.211209218009073,169,2214
107422,0.242007156660791,139,1736,0.163065915775139,106,1327,0.0616692241451871,122,1572
107725,0.206230886850153,103,1308,0.227018868282992,93,1214,0.289902549879591,801,22168
108020,0.153995118956829,130,1619,0.172663884977692,143,1717,0.0289962375705456,102,1220
108121,0.135581096408318,96,1150,0.177313552373143,86,1145,0.085785586259396,148,1818
108323,0.202783785249131,117,1469,0.260224231395806,113,1412,0.0962135833327248,161,1923
108525,0.217514122772316,158,1927,0.224244268988587,143,1848,0.17266037669154,152,1983
108828,0.213018211190324,143,1774,NaN,NaN,NaN,0.149283410919476,175,2202
109123,0.205688849735785,137,1712,0.193529607609988,114,1450,0.0621180790556019,131,1568
109325,0.23985515986141,145,1812,0.245132847566433,127,1669,0.110956541591038,174,2306
109830,0.212812949022844,105,1202,0.137740405480811,99,1270,0.125041725539688,120,1551
110007,0.155467773183391,108,1287,0.244169412671302,128,1668,0.111030150228623,221,2732
110411,0.134479804541397,165,2023,0.214019947418245,149,1901,0.123409369403337,145,1854
110613,0.173623361645337,163,1993,0.275194656403818,138,1763,0.0890115898006553,197,2449
111009,0.166592498865471,133,1651,0.24873324099723,150,1900,0.0931143014582106,135,1744
111211,0.213388768614272,147,1778,0.238369469561095,128,1649,0.167297994405623,139,1764
111312,0.223578806228104,152,1879,0.183690801752163,159,1988,0.0933848236145102,114,1519
111413,0.157684408215063,166,2018,0.235705638003628,146,1853,0.0907961234299795,140,1791
111716,0.237352772621401,126,1589,0.199292875044755,122,1596,0.0738633571469673,117,1543
112112,0.211805974855426,174,2184,0.219861662102184,125,1639,0.19535124883891,613,12972
112314,0.143657068079354,174,2106,0.216365771670157,124,1598,0.0891130258526485,127,1658
112516,0.15295867487089,149,1823,0.225875832523023,153,2031,0.145818865768572,229,2884
112920,0.170539160632244,162,2013,0.179652242991748,136,1754,0.0532369010093037,102,1299
113215,0.219931635980414,146,1793,0.198361181827961,128,1670,0.19575324752172,168,2144
113316,0.260859604280291,141,1774,0.269012773371772,122,1611,0.0983652681023685,128,1657
113922,0.22165207784482,121,1435,0.269543046854229,122,1532,0.112069122973268,130,1671
114217,0.191300863746373,134,1649,0.270009327857186,186,2383,0.243404916026486,764,15424
114318,0.176062886621241,101,1262,0.250033315465882,133,1739,0.101669029870979,137,1862
114419,0.247251545974833,126,1599,0.20357159837645,138,1788,0.0843932854295269,137,1728
114621,0.214460226609723,133,1656,0.310370576575744,150,1901,0.101298665609724,173,2175
114823,0.229532577161948,121,1545,0.235733025759323,99,1275,0.0769787528249995,100,1279
