subject,node_modularity,node_num_nodes,node_num_edges,edge_modularity,edge_num_nodes,edge_num_edges,triangle_modularity,triangle_num_nodes,triangle_num_edges
155635,0.18332512097842,146,1765,0.360819656321984,508,5782,0.391191374482611,1256,11942
155938,0.207989351251288,103,1227,0.467636425397302,561,6056,0.309177540563781,603,6514
157336,0.159579196384621,111,1236,0.425107628283781,622,6780,0.334250023364758,851,9442
158035,0.281183760709999,175,2097,0.609152830579016,966,9681,0.552222278322014,1132,10075
158338,0.174290767794429,116,1329,0.508875941698315,794,8517,0.464806495192955,1091,11263
160123,0.181127553677648,120,1337,0.672068849553528,837,7774,0.441160863976855,939,9581
161327,0.166417913885473,140,1614,0.27680446938022,262,2824,0.180865971802382,362,4134
161731,0.146330445653422,88,983,0.448006685840094,571,6092,0.336835306602693,895,9747
161832,0.15098156768382,198,2183,0.270930061349691,373,4075,0.18547057532735,568,6162
162026,0.155880330299342,104,1171,0.527289566701199,791,8123,0.492432457410371,938,8797
162329,0.16581981129314,141,1694,0.352253067790359,634,7042,0.285965080898404,763,8687
163129,0.135118973156637,127,1408,0.451471042984239,617,6503,0.411780776242405,977,10227
163836,0.159609580048379,160,1786,0.404474103237607,622,6823,0.312011058484977,929,9494
165436,0.195583213605533,140,1730,0.374314897003261,505,5560,0.319908669222407,816,8955
165638,0.199158370246919,126,1510,0.407446985866929,576,6207,0.358869937745364,863,9393
165941,0.197713439307472,153,1906,0.444294952110679,431,4688,0.296169011199551,547,6262
166438,0.152733180602587,133,1655,0.341739220626576,580,6567,0.320377929827273,753,7893
166640,0.20184346559022,153,1884,0.329385521919208,473,5219,0.260612254256827,657,6796
168240,0.191070529500614,119,1383,0.378130599853363,480,5390,0.329473285667032,750,8047
170631,0.199812578092462,131,1470,0.413024420059651,500,5513,0.23043095969553,727,8020
171330,0.294485971934854,143,1884,0.52503042654474,773,8035,0.586906721598533,1217,11524
171633,0.285431984720792,167,1878,0.401337296959947,315,3523,0.31811655077754,744,7863
173334,0.169428806584362,113,1350,0.499497308695387,608,6305,0.444612814842156,971,9394
173839,0.150354431977865,116,1373,0.350586161711675,606,6813,0.206644366040621,622,6851
174437,0.219752111000502,197,2331,0.475338177681067,714,7597,0.48462560530817,1160,11566
175035,0.146239769823646,131,1467,0.331512763592798,409,4443,0.29994195966707,686,6951
175237,0.190227439649073,135,1726,0.566110808641978,928,9642,0.4868440184355,979,9661
175439,0.160706843880182,159,1775,0.53354222204738,775,8054,0.299213305983961,749,8398
176037,0.228328336376307,115,1291,0.58055260636775,882,9065,0.585669220520856,1210,10582
176239,0.223880897878659,122,1382,0.333740276606106,330,3678,0.27797062545893,696,7082
176441,0.284234991789414,154,1754,0.400499536154594,555,5790,0.324990861465866,749,7973
177140,0.272647125908435,185,2209,0.396186095382339,617,6886,0.373402713087817,1174,11690
178647,0.128269332510305,176,1989,0.258445281854287,419,4787,0.188641540431708,782,8458
178748,0.203307708572593,196,2166,0.42458994580854,485,5244,0.287196492755379,835,8723
179346,0.248452761971367,149,1697,0.483442219882683,710,7541,0.264807518729715,668,7613
181131,0.229018055152464,142,1831,0.395918600430604,624,6981,0.266760743487488,785,8912
181636,0.147105331359954,151,1621,0.279160740687819,307,3319,0.213830249747554,625,6448
183034,0.182530284053834,186,2219,0.414595136502794,684,7586,0.31113913749589,781,8435
185139,0.122729668045715,116,1276,0.45584933222729,740,7912,0.541578259639072,1300,12087
186848,0.239297406825581,160,1815,0.610477524323459,826,7824,0.390421645243786,794,8141
187345,0.251522046365826,134,1649,0.397354539448893,501,5657,0.35076234544168,806,8273
187547,0.139246096406884,142,1566,0.487839521459261,845,8765,0.361388132499838,1224,11233
188347,0.232772744720491,172,2041,0.486913337071055,842,8718,0.483006790319529,1217,10880
188448,0.231478154858687,203,2444,0.41378547503133,606,6836,0.508825473432775,1225,11065
188549,0.212357952388145,154,1903,0.411654271233307,643,6916,0.464414612991063,831,7624
188751,0.181737045813136,150,1676,0.279481553552279,358,3874,0.172030275675612,592,6467
189652,0.255289895329915,188,2255,0.441515746007104,643,6928,0.416628881382001,1027,10685
191336,0.286573086256631,158,1955,0.536328360304768,868,8981,0.593098171046829,1425,12679
191841,0.124606630940083,150,1760,0.453636564386625,807,8437,0.48245197184126,1389,12705
191942,0.20678822726318,119,1380,0.498884897365889,707,7520,0.597638481186476,1500,12502
192237,0.239807760768957,140,1590,0.292818036693437,381,4059,0.214636374129937,436,4786
192540,0.22728001747166,108,1326,0.413317144371344,707,7767,0.478589351636828,942,9140
192843,0.225891515669001,119,1396,0.412446258722276,407,4460,0.465890327590646,1165,11982
194140,0.141484693476897,169,2006,0.460593045265156,788,8297,0.29297895333832,1001,10604
194443,0.26720866640875,164,2026,0.349794431724982,515,5929,0.286561920028061,693,7409
194645,0.250412995162139,206,2459,0.400095921628039,550,5941,0.388943274710275,797,8232
195445,0.246126147884271,161,2047,0.363510366299391,582,6571,0.276593811207563,776,8355
195849,0.201252829334541,234,2820,0.362717619498162,611,6813,0.458951910131036,1037,10063
197348,0.237016140759052,126,1495,0.373531399878147,533,5906,0.338717347140011,831,8543
198047,0.21946293431121,109,1234,0.418404811087307,689,7708,0.330407156423888,970,10248
198350,0.196159783191761,187,2138,0.305705466491898,332,3702,0.131479006796574,517,5694
198653,0.1248301228696,177,2175,0.332293750441355,526,5950,0.346641276967543,1061,10341
199150,0.201500148440859,76,884,0.292869159995828,291,3135,0.256514277088227,403,4492
199453,0.211521220138239,193,2349,0.392690153570876,506,5458,0.226364532605221,539,5678
200311,0.197931363656723,131,1464,0.432313463280844,687,7398,0.351306173787302,871,9205
201111,0.211944363735537,124,1498,0.585632227471607,889,8788,0.583659070623458,1239,11222
201515,0.123947284514826,87,970,0.351040724019881,345,3781,0.165161601571752,315,3516
204319,0.246096163738514,167,1946,0.468336901631869,672,7136,0.296547894332702,838,9198
204521,0.251308509244862,113,1376,0.476156172523873,612,6725,0.505542916264922,1000,9494
204622,0.179627578828666,118,1315,0.425223553604804,578,6277,0.291069474538842,687,7267
205725,0.162251262680172,103,1262,0.455964282760954,711,7637,0.363040379567302,1158,12331
206222,0.197892783238707,217,2779,0.332085527570085,496,5578,0.187425771692961,670,7097
206525,0.214907624012231,98,1165,0.387584573398596,459,4898,0.421679382631335,646,6889
206828,0.161404427444998,149,1815,0.392608176915028,552,6346,0.271260905209422,785,8496
206929,0.258951476702366,149,1717,0.451862850144557,528,5678,0.347386988792765,576,6098
207123,0.240623774207479,112,1367,0.326399284451655,381,4307,0.154953556844771,522,5606
207426,0.197150344997031,93,1105,0.389998938680721,416,4528,0.274190352866971,515,5933
209127,0.205537060641361,115,1403,0.357067139182546,473,5320,0.201681196919355,564,6429
209228,0.175632999776565,184,2124,0.465741647091207,771,8327,0.643674435279274,1635,13474
210415,0.169410627179753,148,1648,0.359208741654863,477,5195,0.283652764104662,783,8506
211215,0.246376777412148,124,1456,0.48138887283521,711,7286,0.427108826778564,778,7702
211316,0.206907277068931,228,2934,0.549758518581898,796,8090,0.60011912019388,1096,10308
211417,0.148610746913221,137,1572,0.45840507864601,718,7466,0.472882671352315,1183,11443
211619,0.219794286432548,155,1946,0.373357641385168,603,6702,0.255043253406651,658,7641
211720,0.203283350399076,92,1104,0.499092590927891,685,6867,0.260039578838161,519,5693
211821,0.167525432685956,98,1131,0.48356288885939,548,5831,0.322866321834382,726,7705
212419,0.215330660692933,111,1323,0.446921594100469,598,6254,0.403191399310841,873,8638
212823,0.223490147380382,159,1928,0.467375225218569,680,7360,0.397869266221833,755,7975
214019,0.197144159208297,182,2097,0.495423921632653,813,8750,0.517402366529985,1173,11315
214524,0.239609549367627,147,1940,0.455524171329374,608,6767,0.514119585841412,1133,10503
214726,0.217063426991104,83,997,0.481702440445289,674,7025,0.351027048138324,874,8258
217126,0.226945201626401,108,1283,0.292850155630303,380,4187,0.236997446815879,785,8267
217429,0.205018370764064,128,1421,0.537579688476555,852,8775,0.427383487767859,1074,11303
224022,0.287296253313126,174,2234,0.435767275587211,530,5747,0.480623174550705,998,10233
231928,0.194215811099092,88,1032,0.486040786298958,660,6774,0.308987354039388,609,6551
233326,0.156091212526411,142,1565,0.441500664268236,608,6639,0.199428303850155,568,6200
237334,0.287981985219937,181,2171,0.423691711167222,658,7256,0.475055382379473,1248,11271
238033,0.208398828365495,160,2005,0.369828469838137,497,5482,0.277859542078537,527,5849
239136,0.185224169321802,121,1352,0.645768455691639,1117,10952,0.453577577016387,969,10127
246133,0.189481864944738,132,1609,0.431435610405743,675,7034,0.42719918733132,996,9653
248339,0.24032329933021,102,1248,0.402247265375415,597,6502,0.354746137400668,835,8898
249947,0.260160172406492,185,2305,0.448273480644836,729,7804,0.404378149179804,1004,9685
250427,0.15813389407795,127,1430,0.27252385202907,315,3506,0.156763866508955,424,5055
250932,0.162258690828402,85,1040,0.420958861318491,527,5639,0.288240030202172,687,7488
256540,0.137673141503945,141,1565,0.408207967690876,724,7995,0.288711621815496,799,8459
257542,0.218263308353399,135,1665,0.36218884469336,448,5021,0.294867629204773,818,8905
257845,0.180531494329086,193,2361,0.336234901372124,498,5484,0.33952118348463,864,9743
268850,0.237000183654729,138,1650,0.565608393205893,770,7668,0.62625955395462,1187,10907
270332,0.233951895466345,138,1691,0.421966713050233,564,6118,0.310827951638068,726,7790
280739,0.246978735424148,169,2107,0.481470301114562,799,8386,0.512418661857495,1058,10133
285345,0.179064575734616,190,2171,0.499057067582562,717,7585,0.606297887510834,1310,11244
290136,0.175003345890263,141,1746,0.369189475694939,494,5516,0.412523152197577,1187,11491
293748,0.222443454682998,115,1372,0.559976462331382,679,6921,0.563393235772275,1062,10304
297655,0.20253238771204,156,1812,0.500682037617963,744,7621,0.440121620308213,888,8731
298455,0.17749054130099,92,1156,0.345999404111143,460,5111,0.405454365732814,878,8396
300719,0.27582084396385,205,2551,0.47268765672811,679,7162,0.514405847495487,1335,12006
304727,0.157352156605245,170,2065,0.352033489455955,563,6274,0.167248255105229,376,4169
305830,0.216946951064561,145,1703,0.449042275901642,574,6294,0.306782828047632,646,6696
308129,0.239326452890635,134,1621,0.288555104026868,272,3096,0.199355317510328,450,5175
316835,0.23948848855359,100,1240,0.433436648472034,653,7025,0.385765412587755,924,9374
320826,0.20907055785124,180,2200,0.380013311476216,470,5135,0.245800453576555,617,6953
325129,0.162408959198058,92,1130,0.390904068056259,377,4169,0.296555517062113,531,5951
330324,0.1822950773651,116,1361,0.45742857173226,606,6434,0.391773613611144,759,8394
334635,0.180811888448514,280,3261,0.447298706920969,724,7753,0.360430861667464,923,9460
339847,0.258609228424946,103,1255,0.3769432992649,534,5826,0.234592657397102,582,6503
346137,0.158699980217683,96,1013,0.43021302317238,607,6509,0.478205231918434,1137,11136
346945,0.189456016346615,255,3066,0.447572693458123,674,7525,0.371367768956919,932,9838
352132,0.167506106985977,117,1317,0.482262141695749,579,6110,0.595303661903995,1066,9766
353740,0.198664792885141,156,1905,0.377781491700661,641,7136,0.299968473167729,1030,10992
356948,0.1994702012459,122,1362,0.488859512015536,787,8184,0.344481497285373,849,8921
365343,0.178726313745835,102,1241,0.391411704026974,474,5325,0.229236108015097,408,4555
366042,0.224389234623043,245,3187,0.403263106912434,616,6633,0.239744609521095,706,7906
376247,0.20528270341059,139,1677,0.432937209379794,570,6276,0.488815491780875,1173,11568
378857,0.167805644630381,95,1085,0.47998988319256,794,8590,0.473101696082377,1219,11876
379657,0.230444026898734,105,1264,0.427560202823095,527,5792,0.261905618389342,597,6579
380036,0.231293149027685,164,2001,0.442843424091856,693,7289,0.505115188737816,1096,10422
382242,0.120616433754367,110,1220,0.281262954121584,226,2617,0.113085243153433,545,5790
389357,0.272993218430455,151,1862,0.385868385803129,536,5776,0.44284022308689,1327,12403
392447,0.213320943249851,143,1669,0.345895975901309,586,6294,0.171963965758288,454,5086
392750,0.246380062821129,193,2321,0.332945203255205,466,5173,0.334651853184366,1109,10937
393247,0.163627638624902,167,1902,0.376480187858132,628,6747,0.329764175718889,853,9049
394956,0.284455400088954,152,1868,0.408062430112648,524,5816,0.439923058068164,1186,11214
395251,0.208899589734129,120,1393,0.445201597031842,691,7298,0.248205385651874,884,9574
397154,0.306810675122209,196,2262,0.510456924251707,818,8510,0.50235348765281,989,9395
397861,0.243422111474499,123,1399,0.410634725827372,594,6572,0.44004123302558,1026,9826
406432,0.179549884962481,126,1461,0.389561026491427,451,4998,0.277592701036278,446,4803
412528,0.181585487528345,132,1575,0.505281735689838,640,6556,0.366615838018773,837,9285
413934,0.169776424187262,107,1242,0.45090786921009,650,6988,0.463531159274502,1079,10125
421226,0.277025785421517,178,2218,0.57712454139911,890,9022,0.537953627337155,1033,9559
424939,0.223521995864097,138,1735,0.390441690582273,571,6439,0.340396648301189,642,6600
432332,0.240361395102704,182,2142,0.40096508623273,596,6443,0.567443213670397,1281,12132
433839,0.0763935062729016,93,1015,0.366848216235899,459,4969,0.473502470773795,1054,9910
448347,0.27597067647763,178,2121,0.408438808332229,550,6051,0.485462205330126,1025,10161
449753,0.221563042534722,147,1920,0.417881565792912,494,5176,0.316137337976127,709,7814
453441,0.282497234566943,190,2270,0.471957801333107,613,6730,0.325731581168822,623,6486
456346,0.214200697123875,196,2436,0.357185716164033,481,5497,0.297332900980791,755,8488
463040,0.249142763007131,172,2118,0.541250809098216,839,8634,0.392294712960758,1019,10470
467351,0.172888654749504,77,867,0.449709959074569,627,6644,0.586536782253279,1310,11109
469961,0.219103482651666,122,1382,0.432113983812698,565,6249,0.272621573515736,525,5978
475855,0.164730460226145,116,1420,0.388625057894613,571,6339,0.328132775233899,1137,12071
481042,0.199935917786722,213,2609,0.437062811767526,661,7316,0.317941914037973,703,7382
485757,0.196494432853679,198,2158,0.459068386575418,670,6807,0.403482891816628,954,9206
486759,0.233463331236593,110,1245,0.429341506785007,603,6720,0.311331966412866,949,9365
500222,0.132095836025568,141,1682,0.349561583464921,537,6136,0.278797139468593,886,9695
506234,0.101574996364694,104,1196,0.387322360841004,620,6881,0.356566926827026,988,10220
513130,0.256370625812652,111,1330,0.530479561085857,840,8712,0.463850201227781,1212,12163
513736,0.229913076341648,109,1260,0.493470761936379,791,8503,0.319379772855145,727,7596
517239,0.165868865257848,99,1202,0.335830929787287,510,5592,0.340552585665635,671,6784
519647,0.117851622237816,120,1349,0.355580306697005,433,4823,0.464019467953396,922,9090
520228,0.212928613810064,148,1789,0.365224241882176,451,5289,0.178699983576703,688,7320
523032,0.103111576750059,143,1588,0.452526972461257,568,5776,0.265454998950413,776,8264
524135,0.180985874675398,163,1917,0.339865290664488,546,6006,0.284679633015009,934,9241
531536,0.174588120186845,146,1780,0.464763265021217,841,8854,0.346848739198039,872,9163
541640,0.162047639235709,220,2641,0.426773724698987,627,6690,0.31204600668695,1003,9697
541943,0.210001653309665,141,1695,0.565163541651756,917,9530,0.356009934527081,1133,11705
548250,0.273453242373312,168,2011,0.342265678526795,456,5019,0.310033725829556,786,8168
558657,0.238848472440482,175,2319,0.327644080169936,517,5632,0.183700316936791,428,4925
559053,0.187378132376199,134,1631,0.46022332885632,767,8228,0.335568060708056,1003,10159
562345,0.114985528106888,174,1943,0.246654963839579,181,1950,0.0749569995009868,365,3854
567052,0.220174287592432,92,1083,0.423404652581272,499,5573,0.467025490060601,628,6214
573451,0.203709224710785,123,1489,0.380866557669438,513,5800,0.269891115434229,695,7365
578057,0.218955191458533,169,1868,0.465695672423005,722,7916,0.525942117316934,1187,11079
581349,0.28241231542521,176,1897,0.549031865610063,753,7443,0.408031226898135,1010,9881
585256,0.190883217535383,129,1516,0.384801984971502,403,4603,0.280405217953935,505,5496
585862,0.150563341532819,136,1571,0.476071747187341,690,7317,0.360885632818825,1047,10923
586460,0.234641747636988,107,1230,0.416890011866742,673,7445,0.42923998917421,1109,10433
587664,0.215508620910457,164,1936,0.435730952258639,666,7307,0.340004687191285,806,8872
597869,0.197706941234536,132,1482,0.399316992264371,561,6092,0.358802054063868,773,8328
598568,0.267816351813506,157,1901,0.35411872897887,372,4290,0.24965054330298,528,5692
599065,0.226856789053807,218,2639,0.346409048520625,534,5889,0.352998366680213,845,8722
599469,0.20260339275872,102,1114,0.43194990215456,461,5111,0.271317867559626,622,6713
604537,0.151745902401381,124,1403,0.369169021685595,406,4245,0.207046017861969,383,4170
614439,0.194719732362597,144,1683,0.404608852607713,492,5250,0.134726568735396,525,5707
620434,0.18498245185328,104,1207,0.374185182516705,531,5941,0.262183317426426,764,8498
623844,0.21763103589097,124,1487,0.464027999496075,889,9337,0.431865041404481,1184,12147
627852,0.17725732828556,92,1075,0.403431510408416,590,6518,0.383868165112266,925,10280
628248,0.227488679335854,144,1732,0.409831428566237,589,6679,0.407924539792886,1043,10388
633847,0.196597069639527,241,2771,0.317345803498804,467,5287,0.234914206745138,545,6034
634748,0.211202273269127,244,3037,0.449836780361731,814,8507,0.357932263062376,985,10665
645450,0.254396430478145,153,1861,0.52400763103033,808,8282,0.420717359205201,926,9717
654754,0.114939951392981,154,1744,0.418692359581388,491,5196,0.234674859635274,750,7836
656657,0.224621534751332,126,1426,0.38507203838047,468,5164,0.323130405744691,632,6834
657659,0.26046843992286,150,1871,0.462284313713544,629,6837,0.31688183067698,693,7803
663755,0.188658119193,129,1441,0.406860429327319,714,7922,0.285400349674573,885,8910
664757,0.234798677622873,159,1964,0.392917800631281,577,6366,0.327000616411669,777,8089
667056,0.197862961741069,113,1362,0.440397267521972,622,6911,0.546821804182889,1212,10636
668361,0.300947945567447,144,1740,0.428971011184029,520,5756,0.32009797459301,737,7790
677766,0.257287737101071,178,2196,0.468186739735655,663,7074,0.565343588662128,1285,12163
677968,0.229559661511956,135,1614,0.472543874799688,722,7382,0.270324868569268,811,8994
683256,0.211637660285897,104,1191,0.368109353975502,479,5406,0.349716067966736,834,8741
698168,0.287856351297179,175,2129,0.48246654806291,694,7218,0.41485632242366,824,8515
700634,0.200614488429503,103,1233,0.38705747330296,619,6768,0.297181914278602,892,9351
707749,0.213947560548182,149,1778,0.41346607684088,618,6899,0.239735135584829,645,7123
709551,0.220974259052181,161,2119,0.495871973136136,738,7711,0.464850238568372,1051,10395
715041,0.221149134467969,154,1816,0.484877092787609,648,6697,0.283234693376586,541,6102
723141,0.201779565497424,127,1392,0.568361251669261,869,9059,0.587736884091039,1395,12604
724446,0.218997192249748,198,2351,0.408032607571775,491,5336,0.467363551659679,1002,9337
731140,0.183675101348297,134,1653,0.449410953009209,602,6706,0.35363537984536,941,10118
744553,0.173117325533392,98,1118,0.380994794003908,642,7166,0.201914574777603,684,7225
748258,0.163878877514401,144,1633,0.527490276929012,747,7760,0.338767946582109,814,8364
753150,0.236830508058301,118,1469,0.340232609944549,469,5265,0.204841381389924,560,5915
753251,0.238995908213898,205,2385,0.424190295548168,603,6651,0.304950235741571,1032,11564
763557,0.243526883244175,132,1455,0.525767999873578,758,7959,0.532941369389245,1159,10360
769064,0.212725644830317,139,1677,0.379936551475438,483,5439,0.398091112171152,928,9538
770352,0.201881863451319,107,1227,0.393542783980071,478,5346,0.444069394858926,1080,10352
771354,0.235516228210705,155,1915,0.506436975130839,729,7850,0.489236414365169,1075,9836
782561,0.239633533854312,189,2310,0.445056996150107,800,8643,0.269591907788247,805,8988
784565,0.210442002646136,193,2356,0.37050828688348,618,6806,0.45350085412512,1192,10956
788674,0.201450170027572,169,2038,0.509791216221775,793,8107,0.470091134863592,1082,10859
789373,0.194688939265376,139,1686,0.468757421058034,732,7783,0.502192681976373,1245,11098
792867,0.268389665725865,145,1796,0.420107515154725,547,6182,0.413710676398709,909,9398
800941,0.237867195667909,220,2555,0.379576946696452,603,6278,0.293919289259356,783,8399
803240,0.194065919949384,256,2958,0.334340328617433,495,5634,0.22853215342285,1027,11492
812746,0.193191160204829,191,2309,0.34024014178052,331,3637,0.256438172289281,662,7681
814548,0.2537562099437,159,2033,0.497698900745041,793,8306,0.491853094928079,1217,11665
815247,0.24360133717006,125,1543,0.325204625670214,447,4987,0.373260537399353,603,6370
825048,0.210114361662963,177,2133,0.48844364662432,760,7827,0.381810874935735,1096,11707
825654,0.191608086213033,163,2042,0.312002009972972,456,5123,0.178617991168939,532,5798
826353,0.215143589066378,185,2222,0.473119142686114,668,7079,0.423544484405889,1085,11248
826454,0.236832334246924,202,2394,0.419881954349915,666,6997,0.334058144995253,832,8536
828862,0.175664873342418,123,1451,0.33872379513479,478,5310,0.326116963453991,864,8302
833148,0.232063268935025,176,2040,0.470209565340098,586,6342,0.335278808692531,697,7747
833249,0.179298075837487,112,1245,0.315571186671909,322,3530,0.160671055169754,522,5760
837964,0.21044773835988,148,1734,0.388685876385965,479,5172,0.195793171958691,399,4427
841349,0.22350764219737,131,1471,0.454429872971806,760,8426,0.355712322301339,1046,10793
845458,0.241374547545991,147,1807,0.35516353425562,396,4418,0.306272657561854,617,6481
861456,0.183321855265076,129,1444,0.389718702721405,554,5904,0.316224542282916,763,8384
871964,0.16595713105185,134,1473,0.447034448014824,703,7395,0.421968691307873,865,9152
872562,0.216976051373995,187,2298,0.496267615244705,714,7459,0.27335649341223,639,6846
873968,0.177702382974593,145,1624,0.364916434973394,437,4809,0.315743567336452,631,6405
878877,0.183247720616602,147,1716,0.47208304921205,681,7213,0.469987759123814,889,9174
884064,0.268503146571576,180,2149,0.417206604148777,628,7078,0.319906661284892,698,7607
885975,0.283603386977557,218,2636,0.478120740522171,772,8145,0.292672995191095,753,8239
886674,0.201610544217687,172,2100,0.393877830987786,596,6464,0.274823047403869,762,7845
888678,0.200968908231615,174,2008,0.410356404741976,608,6214,0.379799560309132,987,10169
896778,0.21949118406518,121,1508,0.414307412168653,534,5997,0.326167644354042,773,8359
901139,0.260060918938101,162,2006,0.401887564615877,513,5770,0.292553332224345,732,8398
902242,0.156946411600165,140,1678,0.435101447166367,696,7594,0.40047878978223,1067,10515
904044,0.259536449207394,150,1741,0.439288271218496,500,5480,0.395708926962554,704,7797
905147,0.239260011745845,110,1255,0.410682832386381,558,6312,0.338955174938443,714,7489
907656,0.254884952520088,154,1776,0.495762373401006,737,7674,0.409327563572497,949,9964
908860,0.203928444972916,189,2175,0.438899241399355,603,6523,0.602613549056511,1180,10917
911849,0.230088603342572,155,1890,0.369491878089267,437,4814,0.265951552899587,751,8175
926862,0.182495203226565,121,1356,0.457030988640534,696,7557,0.284017914517831,949,10031
952863,0.203818994947042,133,1519,0.40066469136986,549,5943,0.29520232267667,556,6381
957974,0.195106632095425,176,2138,0.446642280140222,672,7290,0.249812751908865,706,7862
958976,0.243257684450822,177,2165,0.424988458711333,602,6680,0.461200603516171,960,9915
962058,0.23703857599071,149,1660,0.368155646218823,468,5105,0.250470664544514,776,8241
969476,0.228437550336922,128,1544,0.438202440714331,566,6237,0.276800530467145,491,5198
987074,0.194150249170294,107,1244,0.428806673774639,554,5896,0.26533105294625,648,7530
987983,0.225896102961214,107,1323,0.419512762831412,675,7431,0.341401805241286,812,8737
989987,0.219351940776244,145,1741,0.603774799446137,710,6841,0.541153511376117,1054,9908
992673,0.185256425362114,107,1236,0.411863860154251,461,5043,0.387986651199364,859,9210
993675,0.286808085131046,184,2233,0.527564240297143,798,8352,0.662712004128003,1410,12274
