subject,node_modularity,node_num_nodes,node_num_edges,edge_modularity,edge_num_nodes,edge_num_edges,triangle_modularity,triangle_num_nodes,triangle_num_edges
100206,0.148093133507709,152,1864,0.274274123592625,306,3509,0.251282162713027,389,4482
100307,0.167770289376944,102,1236,0.309035902394722,402,4627,0.288066302305446,524,5753
100408,0.192771666374025,146,1797,0.313128747674679,329,3658,0.25019400794247,420,4946
100610,0.192158197147873,253,3151,0.263444848939764,319,3650,0.135922272691088,319,3724
101006,0.256695104466618,123,1551,0.316523460463405,307,3588,0.325041539539615,252,3051
101107,0.12057326726349,118,1276,0.345132275696855,334,3848,0.247884018054308,337,4060
101309,0.223856708783452,125,1563,0.392561239700069,320,3601,0.343193204238458,230,2755
101915,0.213775785190996,96,1163,0.287060341037532,229,2617,0.276726871755948,216,2641
102008,0.265251359392634,137,1710,0.292195540171475,281,3259,0.245914977658204,321,3736
102109,0.197996742926862,182,2185,0.306221098067403,325,3763,0.306410282229841,508,5729
102311,0.254024945971104,136,1721,0.273570193767151,229,2751,0.234560929111489,269,3163
102513,0.199562412549399,127,1629,0.408849246716519,362,4024,0.308265299226655,328,3771
102614,0.19984313492952,142,1713,0.274791294630211,314,3614,0.193882190743945,221,2720
102816,0.152003619971313,109,1210,0.318323715809258,261,2884,0.273198929658622,162,1886
103111,0.207957656931413,128,1619,0.432234411544793,418,4779,0.25826479399507,223,2622
103212,0.242038284833893,146,1781,0.285152295878452,356,4086,0.208018336257512,217,2596
103515,0.110004876631167,95,1099,0.306761655441889,245,2831,0.282396090247834,357,4190
103818,0.151345698958965,164,2009,0.256610773852547,304,3429,0.194286875921041,380,4415
104012,0.242399467054264,172,2064,0.285156195333747,325,3704,0.162941994990192,218,2614
104416,0.211334625801457,104,1259,0.331527357563741,330,3867,0.309009671648426,416,4867
105014,0.219127312060573,176,2150,0.257789564168148,228,2707,0.278312925170068,220,2625
105115,0.17997003485388,221,2643,0.271319419557004,309,3578,0.151892653632041,428,4963
105216,0.255218237211919,155,1906,0.272067794973628,244,2864,0.197616744781464,390,4447
105620,0.258515551599243,181,2168,0.294627275182286,335,4025,0.172211795916653,281,3324
105923,0.175348868425998,158,1930,0.256115195938731,217,2565,0.245749563766471,356,4132
106016,0.165472032637753,104,1247,0.307294517958412,199,2300,0.265957565359089,376,4247
106521,0.22240965671018,193,2327,0.313142099260236,253,2935,0.262969876467295,464,5317
106824,0.238495635079147,149,1856,0.320360156050304,398,4526,0.261448350824012,324,3886
107018,0.267437475631274,126,1556,0.30006697530602,295,3379,0.191053714878158,221,2558
107321,0.25079541281198,168,2023,0.352166998495908,344,4023,0.234994228391856,146,1747
107422,0.259959687578735,124,1575,0.306687383091347,273,3157,0.223800007903042,249,2916
107725,0.163672985180077,94,1031,0.330937640866375,229,2646,0.296954445549773,213,2376
108020,0.148216393918398,169,2077,0.230551605231867,249,2900,0.182562278131975,343,4015
108121,0.163280289616954,129,1479,0.228302752967032,162,1882,0.130129290348317,224,2551
108323,0.254015099827636,156,1888,0.32319082613372,243,2794,0.238861443014706,226,2720
108525,0.223001264068227,155,1864,0.252919057448032,293,3379,0.22725148141489,239,2729
108828,0.213511224489796,116,1400,0.259318824688257,238,2787,0.289482711565556,313,3727
109123,0.2009158949299,113,1394,0.249719282478209,249,2841,0.237789282420354,330,3793
109325,0.276906690349385,188,2319,0.219338923453214,201,2347,0.23962581132278,292,3496
109830,0.127001155379049,91,1064,0.324025927138025,309,3433,0.283475947743903,189,2233
110007,0.13919952043836,71,843,0.330099344581667,330,3694,0.284921558845773,300,3253
110411,0.140399574153567,130,1633,0.304030998092573,228,2584,0.200456026450737,299,3530
110613,0.125052985812124,104,1274,0.285277837348131,232,2704,0.211328323199835,234,2728
111009,0.166468666625576,137,1685,0.259354542370965,229,2660,0.193343766716303,225,2630
111211,0.237244512171598,134,1610,0.246355694293779,226,2554,0.181694882156289,226,2689
111312,0.190120713990899,108,1329,0.324548768115616,282,3276,0.238485690120796,256,3167
111413,0.120413612452186,159,1911,0.262078406518787,201,2350,0.117247649804831,390,4432
111716,0.242732742405112,159,1970,0.288259335778264,213,2527,0.254360808395572,311,3709
112112,0.244485207100592,213,2600,0.253325462086537,254,2931,0.274409389850357,221,2710
112314,0.154734735774343,150,1841,0.240054083221425,209,2447,0.272477102519798,633,11866
112516,0.272641369980248,200,2405,0.265784246752946,274,3139,0.193550002318318,185,2294
112920,0.167680295023889,145,1714,0.194540164181551,236,2812,0.227800057454754,369,4425
113215,0.184229216042979,151,1893,0.376693829363647,455,5188,0.244258155979037,295,3508
113316,0.286470321537104,169,2020,0.259035504906867,230,2647,0.275239004316109,286,3393
113922,0.234552732657689,123,1470,0.236385158951632,255,2978,0.301031043244321,223,2643
114217,0.174479108301519,140,1729,0.25167532101598,240,2730,0.277825872944793,440,5162
114318,0.21623203991615,146,1712,0.264371728932155,277,3272,0.238109306441701,264,3054
114419,0.220367066075491,120,1528,0.349586774660496,348,3973,0.304204903366394,340,3915
114621,0.204528723071914,135,1742,0.287072615467547,246,2794,0.277546115931215,406,4835
114823,0.225986048961894,128,1602,0.239790017938165,303,3510,0.120241648646563,148,1778
114924,0.169012550499614,123,1405,0.305206441281907,226,2584,0.16313178501002,191,2189
115017,0.150315220697532,126,1446,0.185378917304544,175,2034,0.172667839760263,214,2553
115219,0.184560848849382,150,1882,0.282409890860497,240,2729,0.245437145910484,195,2262
115320,0.18660028418819,100,1218,0.246766786555954,193,2269,0.256594526329447,178,2136
115825,0.214120809555913,125,1563,0.283984205878403,281,3306,0.228213228772612,226,2719
116524,0.193883786418662,93,1068,0.237557091192838,218,2547,0.224010462734804,188,2223
116726,0.163142464328181,100,1160,0.266006159551142,264,2965,0.217961890892839,275,3183
117021,0.174758580394628,214,2676,0.258222064295989,276,3205,0.153107858804761,192,2339
117122,0.15247268358727,102,1145,0.291437732504643,310,3645,0.231886308706534,236,2778
117324,0.229907653150329,104,1182,0.251345953698855,241,2773,0.20303148044588,162,1953
117930,0.259360163423796,180,2154,0.325646550669091,267,2998,0.272871279926797,190,2237
118528,0.181393070700995,164,2024,0.258091802918973,246,2803,0.316113671298318,358,4055
118730,0.230120478901751,103,1262,0.337791855827664,336,3891,0.299856700128712,344,4177
118831,0.207475217903974,258,3159,0.312143086995978,229,2692,0.189515023146126,180,2140
118932,0.20589361222958,123,1567,0.276162737150195,236,2747,0.184479204441189,164,1923
119025,0.279899048082893,163,2003,0.289709265645317,296,3325,0.224308377716745,361,4149
119126,0.212812850591564,152,1892,0.246625926390604,266,3164,0.216074825991755,280,3322
120212,0.223866028291501,212,2563,0.333010126350478,368,4179,0.258209560337471,298,3545
120414,0.202564970408804,124,1581,0.267043027715101,241,2811,0.126409162061479,187,2269
120515,0.196247709923107,141,1654,0.415945156827075,362,4139,0.424809457691208,484,5337
120717,0.253631413876256,179,2172,0.248967711554178,254,2933,0.236201730876258,292,3408
121416,0.252508592240241,142,1693,0.285608437935844,246,2868,0.255329762926354,356,4354
121618,0.163479618671927,127,1560,0.261130659911862,272,3267,0.249598321402543,207,2517
121921,0.203804422273124,130,1587,0.241429346370965,299,3491,0.181795429608968,145,1673
122317,0.172033161011197,177,2169,0.270259007689211,192,2215,0.208915574976396,269,3374
122620,0.194365432817001,178,2211,0.278218823697929,307,3539,0.106426227987539,254,3101
122822,0.178392613111727,119,1425,0.313068111628129,291,3413,0.225509804659564,283,3260
123117,0.182554931153164,92,1129,0.310659398662827,241,2770,0.330021105072699,305,3278
123420,0.283507253842727,182,2144,0.308648543883455,211,2421,0.230907823022071,352,4056
123521,0.195240219102563,114,1437,0.304429434605893,292,3320,0.256961589707197,470,5225
123723,0.185582295713591,143,1701,0.31513426461756,213,2413,0.442299077535597,1074,18424
123824,0.0724109166359618,123,1394,0.205810105763052,134,1515,0.204494341567211,199,2192
