subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
103212,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,10,50,10,0.261194901913438,249,2918,210,0.900393382216015,03-Apr-2026 16:09:38
102513,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,9,50,10,0.272453139046546,236,2730,213,0.900339111332725,03-Apr-2026 16:10:04
101006,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,10,50,10,0.239463121327028,225,2673,201,0.900553083054752,03-Apr-2026 16:10:12
102109,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,10,50,10,0.263361448997833,229,2711,175,0.900317985395297,03-Apr-2026 16:10:15
102311,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,10,50,10,0.296152350612382,249,2967,206,0.900556510735923,03-Apr-2026 16:10:21
100206,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,9,50,10,0.198127858728105,211,2486,198,0.900484617854352,03-Apr-2026 16:10:25
100307,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,9,50,10,0.222879420721927,254,2957,216,0.900152543595316,03-Apr-2026 16:10:25
101309,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,11,50,10,0.259435416964798,252,2972,165,0.900564121006159,03-Apr-2026 16:10:38
100408,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,9,50,10,0.198561667444696,245,2921,219,0.900501730233573,03-Apr-2026 16:10:55
102816,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,47,11,50,10,0.283276152919084,228,2673,186,0.900475807307336,03-Apr-2026 16:11:06
101107,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,47,12,50,10,0.183391707416006,212,2672,192,0.900102055419797,03-Apr-2026 16:11:09
102614,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,9,50,10,0.149220422107116,187,2248,201,0.900132019076738,03-Apr-2026 16:11:14
100610,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,48,10,50,10,0.170870067574665,289,3380,202,0.900528405387923,03-Apr-2026 16:11:15
102008,LR,schaefer100x7,triangle,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_variance_threshold,1,correlation,47,9,50,10,0.158930572203165,183,2187,200,0.900631847870508,03-Apr-2026 16:11:19
