subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
100307,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.158095103737058,146,1833,35,1,10-Apr-2026 11:38:55
100408,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.193577644042251,129,1616,35,1,10-Apr-2026 11:38:57
100206,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.179784622407091,170,2069,35,1,10-Apr-2026 11:39:20
100610,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.173416908189305,242,3013,35,1,10-Apr-2026 11:40:01
101006,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.181720492118416,82,1020,35,1,10-Apr-2026 11:40:46
102109,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.204219075245956,139,1703,35,1,10-Apr-2026 11:41:02
101107,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,10,50,10,0.175506702551628,115,1390,35,1,10-Apr-2026 11:41:10
102311,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.224979443792025,111,1414,35,1,10-Apr-2026 11:41:19
102008,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.131251722483643,125,1565,35,1,10-Apr-2026 11:41:21
101309,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.19385117787487,119,1490,35,1,10-Apr-2026 11:41:27
102513,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.248524204827988,122,1533,35,1,10-Apr-2026 11:41:44
101915,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.277848061252679,136,1706,35,1,10-Apr-2026 11:41:49
102614,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.200656555304673,109,1349,35,1,10-Apr-2026 11:42:30
103515,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.20032133364117,174,2055,35,1,10-Apr-2026 11:43:25
103111,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.230684533492631,139,1732,35,1,10-Apr-2026 11:43:29
102816,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.142248442098825,102,1194,35,1,10-Apr-2026 11:43:30
103212,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.202360925766509,134,1677,35,1,10-Apr-2026 11:43:47
104416,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.219827861790128,192,2363,35,1,10-Apr-2026 11:43:54
105014,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.245676402884932,146,1806,35,1,10-Apr-2026 11:43:54
103818,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.185633590170762,156,1960,35,1,10-Apr-2026 11:44:04
105216,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.227212583222863,154,1909,35,1,10-Apr-2026 11:44:11
106016,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.128811972636833,109,1326,35,1,10-Apr-2026 11:44:19
105923,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.208985310303003,169,2110,35,1,10-Apr-2026 11:44:36
105620,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.181535898194375,167,2035,35,1,10-Apr-2026 11:44:36
105115,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.185994744350543,270,3386,35,1,10-Apr-2026 11:44:38
106521,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.178277948327043,86,1051,35,1,10-Apr-2026 11:44:54
106824,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.231818797673647,193,2436,35,1,10-Apr-2026 11:45:32
104012,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,10,50,10,0.207990284791657,239,2948,35,1,10-Apr-2026 11:45:37
107422,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.242007156660791,139,1736,35,1,10-Apr-2026 11:45:43
107321,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,8,50,10,0.222261449298587,129,1548,35,1,10-Apr-2026 11:45:47
108020,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,48,9,50,10,0.153995118956829,130,1619,35,1,10-Apr-2026 11:45:49
107725,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,47,9,50,10,0.206230886850153,103,1308,35,1,10-Apr-2026 11:45:50
108121,LR,schaefer100x7,node,rest_5min_and_tasks,each_task,rest_and_all_tasks,pca_fixed_components,1,correlation,45,9,50,10,0.135581096408318,96,1150,35,1,10-Apr-2026 11:46:02
